,cost_multiplier,agent,action,duration,cost,level,time,phase,phase_name,location,site_depth,hub_height
872,,WTIV,Release Tower Section,1.0,12500.0,ACTION,4916.907297561817,TurbineInstallation,,,,
873,,WTIV,Lift Tower Section,0.66,8250.0,ACTION,4917.567297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
874,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,4918.904042430037,TurbineInstallation,TurbineInstallation,,,
875,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,4919.567297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
876,,WTIV,Release Tower Section,1.0,12500.0,ACTION,4920.567297561817,TurbineInstallation,,,,
877,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,4920.6635032692675,MonopileInstallation,,,,
878,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,4920.904042430037,TurbineInstallation,TurbineInstallation,,,
879,,WTIV,Lift Tower Section,1.32,16500.0,ACTION,4921.887297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
880,,WTIV,Jackup,1.6666666666666667,34722.22222222222,ACTION,4922.3301699359345,MonopileInstallation,MonopileInstallation,,40.0,
881,,Feeder 1,Fasten Nacelle,2.0,6250.0,ACTION,4922.904042430037,TurbineInstallation,TurbineInstallation,,,
882,,WTIV,RovSurvey,1.0,20833.333333333332,ACTION,4923.3301699359345,MonopileInstallation,MonopileInstallation,,40.0,
883,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,4923.654042430037,TurbineInstallation,TurbineInstallation,,,
884,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,4923.887297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
885,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,4924.404042430037,TurbineInstallation,TurbineInstallation,,,
886,,WTIV,Release Nacelle,1.0,12500.0,ACTION,4924.887297561817,TurbineInstallation,,,,
887,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,4925.154042430037,TurbineInstallation,TurbineInstallation,,,
888,,WTIV,Reequip,1.0,12500.0,ACTION,4925.887297561817,TurbineInstallation,,,,
889,,WTIV,Lift Nacelle,1.32,16500.0,ACTION,4927.207297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
890,,Feeder 0,Fasten Monopile,12.0,37500.0,ACTION,4927.6635032692675,MonopileInstallation,MonopileInstallation,,,
891,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,4929.207297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
892,,WTIV,Reequip,1.0,12500.0,ACTION,4930.207297561817,TurbineInstallation,,,,
893,,WTIV,Release Blade,0.5,6250.0,ACTION,4930.707297561817,TurbineInstallation,,,,
894,,WTIV,Lift Blade,1.32,16500.0,ACTION,4932.027297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
895,,Feeder 1,Transit,8.01674486822009,25052.327713187784,ACTION,4933.170787298257,TurbineInstallation,,,,
896,,WTIV,Release Monopile,10.0,208333.3333333333,ACTION,4933.3301699359345,MonopileInstallation,,,,
897,,WTIV,Attach Blade,1.5,18750.0,ACTION,4933.527297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
898,,WTIV,Release Blade,0.5,6250.0,ACTION,4934.027297561817,TurbineInstallation,,,,
899,,WTIV,Upend Monopile,0.8819573087220198,18374.110598375413,ACTION,4934.212127244657,MonopileInstallation,MonopileInstallation,,40.0,
900,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,4934.217127244657,MonopileInstallation,MonopileInstallation,,40.0,
901,,Feeder 1,Jackup,1.6666666666666667,5208.333333333334,ACTION,4934.837453964924,TurbineInstallation,TurbineInstallation,,,
902,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,4935.217127244657,MonopileInstallation,MonopileInstallation,,40.0,
903,,WTIV,Lift Blade,1.32,16500.0,ACTION,4935.347297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
904,,Feeder 0,Fasten Transition Piece,8.0,25000.0,ACTION,4935.6635032692675,MonopileInstallation,MonopileInstallation,,,
905,,WTIV,Drive Monopile,1.2,24999.999999999996,ACTION,4936.4171272446565,MonopileInstallation,MonopileInstallation,,40.0,
906,,WTIV,Attach Blade,1.5,18750.0,ACTION,4936.847297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
907,,WTIV,Release Blade,0.5,6250.0,ACTION,4937.347297561817,TurbineInstallation,,,,
908,,Feeder 0,ActiveFeeder,30.126666666666637,94145.83333333324,ACTION,4937.347297561817,TurbineInstallation,,Site,,
909,,Feeder 1,Queue,2.5098435968931483,7843.261240291088,ACTION,4937.347297561817,TurbineInstallation,,Site,,
910,,WTIV,Lift Blade,1.32,16500.0,ACTION,4938.667297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
911,,Feeder 0,Jackdown,1.6666666666666667,5208.333333333334,ACTION,4939.013964228484,TurbineInstallation,TurbineInstallation,,,
912,,WTIV,Attach Blade,1.5,18750.0,ACTION,4940.167297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
913,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,4940.60063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
914,,WTIV,Position Onsite,5.0,62500.0,ACTION,4945.60063089515,TurbineInstallation,,,,
915,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,4946.0339642284835,TurbineInstallation,TurbineInstallation,,40.0,132.0
916,,WTIV,Release Transition Piece,10.0,208333.3333333333,ACTION,4946.4171272446565,MonopileInstallation,,,,
917,,Feeder 0,Transit,8.01674486822009,25052.327713187784,ACTION,4947.0307090967035,TurbineInstallation,,,,
918,,WTIV,Release Tower Section,1.0,12500.0,ACTION,4947.0339642284835,TurbineInstallation,,,,
919,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,4947.4171272446565,MonopileInstallation,MonopileInstallation,,40.0,
920,,Feeder 0,Fasten Monopile,12.0,37500.0,ACTION,4947.6635032692675,MonopileInstallation,MonopileInstallation,,,
921,,WTIV,Lift Tower Section,0.66,8250.0,ACTION,4947.693964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
922,,WTIV,Lower TP,1.0,20833.333333333332,ACTION,4948.4171272446565,MonopileInstallation,MonopileInstallation,,40.0,
923,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,4949.0307090967035,TurbineInstallation,TurbineInstallation,,,
924,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,4949.693964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
925,,WTIV,Release Tower Section,1.0,12500.0,ACTION,4950.693964228483,TurbineInstallation,,,,
926,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,4951.0307090967035,TurbineInstallation,TurbineInstallation,,,
927,,WTIV,Lift Tower Section,1.32,16500.0,ACTION,4952.013964228484,TurbineInstallation,TurbineInstallation,,40.0,132.0
928,,WTIV,Bolt TP,4.0,83333.33333333333,ACTION,4952.4171272446565,MonopileInstallation,MonopileInstallation,,40.0,
929,,Feeder 0,Fasten Nacelle,2.0,6250.0,ACTION,4953.0307090967035,TurbineInstallation,TurbineInstallation,,,
930,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,4953.7807090967035,TurbineInstallation,TurbineInstallation,,,
931,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,4954.013964228484,TurbineInstallation,TurbineInstallation,,40.0,132.0
932,,WTIV,Jackdown,1.6666666666666667,34722.22222222222,ACTION,4954.0837939113235,MonopileInstallation,MonopileInstallation,,40.0,
933,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,4954.5307090967035,TurbineInstallation,TurbineInstallation,,,
934,,WTIV,Release Nacelle,1.0,12500.0,ACTION,4955.013964228484,TurbineInstallation,,,,
935,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,4955.2807090967035,TurbineInstallation,TurbineInstallation,,,
936,,Feeder 0,Fasten Transition Piece,8.0,25000.0,ACTION,4955.6635032692675,MonopileInstallation,MonopileInstallation,,,
937,,WTIV,Reequip,1.0,12500.0,ACTION,4956.013964228484,TurbineInstallation,,,,
938,,WTIV,Lift Nacelle,1.32,16500.0,ACTION,4957.333964228484,TurbineInstallation,TurbineInstallation,,40.0,132.0
939,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,4959.0837939113235,MonopileInstallation,,,,
940,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,4959.333964228484,TurbineInstallation,TurbineInstallation,,40.0,132.0
941,,WTIV,Reequip,1.0,12500.0,ACTION,4960.333964228484,TurbineInstallation,,,,
942,,WTIV,Jackup,1.6666666666666667,34722.22222222222,ACTION,4960.75046057799,MonopileInstallation,MonopileInstallation,,40.0,
943,,WTIV,Release Blade,0.5,6250.0,ACTION,4960.833964228484,TurbineInstallation,,,,
944,,WTIV,RovSurvey,1.0,20833.333333333332,ACTION,4961.75046057799,MonopileInstallation,MonopileInstallation,,40.0,
945,,WTIV,Lift Blade,1.32,16500.0,ACTION,4962.153964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
946,,Feeder 0,Transit,8.01674486822009,25052.327713187784,ACTION,4963.297453964924,TurbineInstallation,,,,
947,,WTIV,Attach Blade,1.5,18750.0,ACTION,4963.653964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
948,,WTIV,Release Blade,0.5,6250.0,ACTION,4964.153964228483,TurbineInstallation,,,,
949,,Feeder 0,Jackup,1.6666666666666667,5208.333333333334,ACTION,4964.96412063159,TurbineInstallation,TurbineInstallation,,,
950,,WTIV,Lift Blade,1.32,16500.0,ACTION,4965.473964228484,TurbineInstallation,TurbineInstallation,,40.0,132.0
951,,WTIV,Attach Blade,1.5,18750.0,ACTION,4966.973964228484,TurbineInstallation,TurbineInstallation,,40.0,132.0
952,,WTIV,Release Blade,0.5,6250.0,ACTION,4967.473964228484,TurbineInstallation,,,,
953,,Feeder 1,ActiveFeeder,30.126666666666637,94145.83333333324,ACTION,4967.473964228484,TurbineInstallation,,Site,,
954,,Feeder 0,Queue,2.5098435968931483,7843.261240291088,ACTION,4967.473964228484,TurbineInstallation,,Site,,
955,,Feeder 0,Fasten Monopile,12.0,37500.0,ACTION,4967.6635032692675,MonopileInstallation,MonopileInstallation,,,
956,,WTIV,Lift Blade,1.32,16500.0,ACTION,4968.793964228484,TurbineInstallation,TurbineInstallation,,40.0,132.0
957,,Feeder 1,Jackdown,1.6666666666666667,5208.333333333334,ACTION,4969.14063089515,TurbineInstallation,TurbineInstallation,,,
958,,WTIV,Attach Blade,1.5,18750.0,ACTION,4970.293964228484,TurbineInstallation,TurbineInstallation,,40.0,132.0
959,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,4970.727297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
960,,WTIV,Release Monopile,10.0,208333.3333333333,ACTION,4971.75046057799,MonopileInstallation,,,,
961,,WTIV,Upend Monopile,0.8819573087220198,18374.110598375413,ACTION,4972.632417886713,MonopileInstallation,MonopileInstallation,,40.0,
962,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,4972.637417886713,MonopileInstallation,MonopileInstallation,,40.0,
963,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,4973.637417886713,MonopileInstallation,MonopileInstallation,,40.0,
964,,WTIV,Drive Monopile,1.2,24999.999999999996,ACTION,4974.8374178867125,MonopileInstallation,MonopileInstallation,,40.0,
965,,Feeder 0,Fasten Transition Piece,8.0,25000.0,ACTION,4975.6635032692675,MonopileInstallation,MonopileInstallation,,,
966,,WTIV,Position Onsite,5.0,62500.0,ACTION,4975.727297561817,TurbineInstallation,,,,
967,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,4976.1606308951505,TurbineInstallation,TurbineInstallation,,40.0,132.0
968,,Feeder 1,Transit,8.01674486822009,25052.327713187784,ACTION,4977.1573757633705,TurbineInstallation,,,,
969,,WTIV,Release Tower Section,1.0,12500.0,ACTION,4977.1606308951505,TurbineInstallation,,,,
970,,WTIV,Lift Tower Section,0.66,8250.0,ACTION,4977.82063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
971,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,4979.1573757633705,TurbineInstallation,TurbineInstallation,,,
972,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,4979.82063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
973,,WTIV,Release Tower Section,1.0,12500.0,ACTION,4980.82063089515,TurbineInstallation,,,,
974,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,4981.1573757633705,TurbineInstallation,TurbineInstallation,,,
975,,WTIV,Lift Tower Section,1.32,16500.0,ACTION,4982.14063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
976,,Feeder 1,Fasten Nacelle,2.0,6250.0,ACTION,4983.1573757633705,TurbineInstallation,TurbineInstallation,,,
977,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,4983.9073757633705,TurbineInstallation,TurbineInstallation,,,
978,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,4984.14063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
979,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,4984.6573757633705,TurbineInstallation,TurbineInstallation,,,
980,,WTIV,Release Transition Piece,10.0,208333.3333333333,ACTION,4984.8374178867125,MonopileInstallation,,,,
981,,WTIV,Release Nacelle,1.0,12500.0,ACTION,4985.14063089515,TurbineInstallation,,,,
982,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,4985.4073757633705,TurbineInstallation,TurbineInstallation,,,
983,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,4985.8374178867125,MonopileInstallation,MonopileInstallation,,40.0,
984,,WTIV,Reequip,1.0,12500.0,ACTION,4986.14063089515,TurbineInstallation,,,,
985,,WTIV,Lower TP,1.0,20833.333333333332,ACTION,4986.8374178867125,MonopileInstallation,MonopileInstallation,,40.0,
986,,WTIV,Lift Nacelle,1.32,16500.0,ACTION,4987.460630895151,TurbineInstallation,TurbineInstallation,,40.0,132.0
987,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,4989.460630895151,TurbineInstallation,TurbineInstallation,,40.0,132.0
988,,WTIV,Reequip,1.0,12500.0,ACTION,4990.460630895151,TurbineInstallation,,,,
989,,WTIV,Bolt TP,4.0,83333.33333333333,ACTION,4990.8374178867125,MonopileInstallation,MonopileInstallation,,40.0,
990,,WTIV,Release Blade,0.5,6250.0,ACTION,4990.960630895151,TurbineInstallation,,,,
991,,WTIV,Lift Blade,1.32,16500.0,ACTION,4992.28063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
992,,WTIV,Jackdown,1.6666666666666667,34722.22222222222,ACTION,4992.5040845533795,MonopileInstallation,MonopileInstallation,,40.0,
993,,Feeder 1,Transit,8.01674486822009,25052.327713187784,ACTION,4993.42412063159,TurbineInstallation,,,,
994,,WTIV,Attach Blade,1.5,18750.0,ACTION,4993.78063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
995,,WTIV,Release Blade,0.5,6250.0,ACTION,4994.28063089515,TurbineInstallation,,,,
996,,Feeder 1,Jackup,1.6666666666666667,5208.333333333334,ACTION,4995.090787298257,TurbineInstallation,TurbineInstallation,,,
997,,WTIV,Lift Blade,1.32,16500.0,ACTION,4995.60063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
998,,WTIV,Attach Blade,1.5,18750.0,ACTION,4997.10063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
999,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,4997.5040845533795,MonopileInstallation,,,,
1000,,WTIV,Release Blade,0.5,6250.0,ACTION,4997.60063089515,TurbineInstallation,,,,
1001,,Feeder 0,ActiveFeeder,30.126666666666637,94145.83333333324,ACTION,4997.60063089515,TurbineInstallation,,Site,,
1002,,Feeder 1,Queue,2.5098435968931483,7843.261240291088,ACTION,4997.60063089515,TurbineInstallation,,Site,,
1003,,WTIV,Lift Blade,1.32,16500.0,ACTION,4998.920630895151,TurbineInstallation,TurbineInstallation,,40.0,132.0
1004,,WTIV,Jackup,1.6666666666666667,34722.22222222222,ACTION,4999.170751220046,MonopileInstallation,MonopileInstallation,,40.0,
1005,,Feeder 0,Jackdown,1.6666666666666667,5208.333333333334,ACTION,4999.267297561817,TurbineInstallation,TurbineInstallation,,,
1006,,WTIV,RovSurvey,1.0,20833.333333333332,ACTION,5000.170751220046,MonopileInstallation,MonopileInstallation,,40.0,
1007,,WTIV,Attach Blade,1.5,18750.0,ACTION,5000.420630895151,TurbineInstallation,TurbineInstallation,,40.0,132.0
1008,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,5000.853964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
1009,,WTIV,Position Onsite,5.0,62500.0,ACTION,5005.853964228483,TurbineInstallation,,,,
1010,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,5006.287297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
1011,,Feeder 0,Transit,8.01674486822009,25052.327713187784,ACTION,5007.284042430037,TurbineInstallation,,,,
1012,,WTIV,Release Tower Section,1.0,12500.0,ACTION,5007.287297561817,TurbineInstallation,,,,
1013,,WTIV,Lift Tower Section,0.66,8250.0,ACTION,5007.947297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
1014,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,5009.284042430037,TurbineInstallation,TurbineInstallation,,,
1015,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,5009.947297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
1016,,WTIV,Release Monopile,10.0,208333.3333333333,ACTION,5010.170751220046,MonopileInstallation,,,,
1017,,WTIV,Release Tower Section,1.0,12500.0,ACTION,5010.947297561817,TurbineInstallation,,,,
1018,,WTIV,Upend Monopile,0.8819573087220198,18374.110598375413,ACTION,5011.052708528769,MonopileInstallation,MonopileInstallation,,40.0,
1019,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,5011.057708528769,MonopileInstallation,MonopileInstallation,,40.0,
1020,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,5011.284042430037,TurbineInstallation,TurbineInstallation,,,
1021,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,5012.057708528769,MonopileInstallation,MonopileInstallation,,40.0,
1022,,WTIV,Lift Tower Section,1.32,16500.0,ACTION,5012.267297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
1023,,Feeder 0,Transit,37.11467868303137,115983.37088447304,ACTION,5012.778181952299,MonopileInstallation,,,,
1024,,WTIV,Drive Monopile,1.2,24999.999999999996,ACTION,5013.2577085287685,MonopileInstallation,MonopileInstallation,,40.0,
1025,,Feeder 0,Fasten Nacelle,2.0,6250.0,ACTION,5013.284042430037,TurbineInstallation,TurbineInstallation,,,
1026,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,5014.034042430037,TurbineInstallation,TurbineInstallation,,,
1027,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,5014.267297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
1028,,Feeder 0,Jackup,1.6666666666666667,5208.333333333334,ACTION,5014.444848618966,MonopileInstallation,MonopileInstallation,,,
1029,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,5014.784042430037,TurbineInstallation,TurbineInstallation,,,
1030,,WTIV,Release Nacelle,1.0,12500.0,ACTION,5015.267297561817,TurbineInstallation,,,,
1031,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,5015.534042430037,TurbineInstallation,TurbineInstallation,,,
1032,,WTIV,Reequip,1.0,12500.0,ACTION,5016.267297561817,TurbineInstallation,,,,
1033,,WTIV,Lift Nacelle,1.32,16500.0,ACTION,5017.587297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
1034,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,5019.587297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
1035,,WTIV,Reequip,1.0,12500.0,ACTION,5020.587297561817,TurbineInstallation,,,,
1036,,WTIV,Release Blade,0.5,6250.0,ACTION,5021.087297561817,TurbineInstallation,,,,
1037,,WTIV,Lift Blade,1.32,16500.0,ACTION,5022.407297561816,TurbineInstallation,TurbineInstallation,,40.0,132.0
1038,,WTIV,Release Transition Piece,10.0,208333.3333333333,ACTION,5023.2577085287685,MonopileInstallation,,,,
1039,,Feeder 1,ActiveFeeder,107.594205259501,336231.89143594063,ACTION,5023.2577085287685,MonopileInstallation,,Site,,
1040,,Feeder 0,Transit,8.01674486822009,25052.327713187784,ACTION,5023.550787298257,TurbineInstallation,,,,
1041,,WTIV,Attach Blade,1.5,18750.0,ACTION,5023.907297561816,TurbineInstallation,TurbineInstallation,,40.0,132.0
1042,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,5024.2577085287685,MonopileInstallation,MonopileInstallation,,40.0,
1043,,WTIV,Release Blade,0.5,6250.0,ACTION,5024.407297561816,TurbineInstallation,,,,
1044,,Feeder 1,Jackdown,1.6666666666666667,5208.333333333334,ACTION,5024.9243751954355,MonopileInstallation,MonopileInstallation,,,
1045,,Feeder 0,Jackup,1.6666666666666667,5208.333333333334,ACTION,5025.217453964924,TurbineInstallation,TurbineInstallation,,,
1046,,WTIV,Lower TP,1.0,20833.333333333332,ACTION,5025.2577085287685,MonopileInstallation,MonopileInstallation,,40.0,
1047,,WTIV,Lift Blade,1.32,16500.0,ACTION,5025.727297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
1048,,WTIV,Attach Blade,1.5,18750.0,ACTION,5027.227297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
1049,,WTIV,Release Blade,0.5,6250.0,ACTION,5027.727297561817,TurbineInstallation,,,,
1050,,Feeder 1,ActiveFeeder,30.126666666666665,94145.83333333333,ACTION,5027.727297561817,TurbineInstallation,,Site,,
1051,,Feeder 0,Queue,2.5098435968931767,7843.261240291177,ACTION,5027.727297561817,TurbineInstallation,,Site,,
1052,,WTIV,Lift Blade,1.32,16500.0,ACTION,5029.047297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
1053,,WTIV,Bolt TP,4.0,83333.33333333333,ACTION,5029.2577085287685,MonopileInstallation,MonopileInstallation,,40.0,
1054,,Feeder 1,Jackdown,1.6666666666666667,5208.333333333334,ACTION,5029.393964228484,TurbineInstallation,TurbineInstallation,,,
1055,,WTIV,Attach Blade,1.5,18750.0,ACTION,5030.547297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
1056,,WTIV,Jackdown,1.6666666666666667,34722.22222222222,ACTION,5030.9243751954355,MonopileInstallation,MonopileInstallation,,40.0,
1057,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,5030.98063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
1058,,WTIV,Position Onsite,5.0,62500.0,ACTION,5035.98063089515,TurbineInstallation,,,,
1059,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,5036.413964228484,TurbineInstallation,TurbineInstallation,,40.0,132.0
1060,,Feeder 1,Transit,8.01674486822009,25052.327713187784,ACTION,5037.410709096704,TurbineInstallation,,,,
1061,,WTIV,Release Tower Section,1.0,12500.0,ACTION,5037.413964228484,TurbineInstallation,,,,
1062,,WTIV,Lift Tower Section,0.66,8250.0,ACTION,5038.073964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
1063,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,5039.410709096704,TurbineInstallation,TurbineInstallation,,,
1064,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,5040.073964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
1065,,WTIV,Release Tower Section,1.0,12500.0,ACTION,5041.073964228483,TurbineInstallation,,,,
1066,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,5041.410709096704,TurbineInstallation,TurbineInstallation,,,
1067,,WTIV,Lift Tower Section,1.32,16500.0,ACTION,5042.393964228484,TurbineInstallation,TurbineInstallation,,40.0,132.0
1068,,Feeder 1,Fasten Nacelle,2.0,6250.0,ACTION,5043.410709096704,TurbineInstallation,TurbineInstallation,,,
1069,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,5044.160709096704,TurbineInstallation,TurbineInstallation,,,
1070,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,5044.393964228484,TurbineInstallation,TurbineInstallation,,40.0,132.0
1071,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,5044.910709096704,TurbineInstallation,TurbineInstallation,,,
1072,,WTIV,Release Nacelle,1.0,12500.0,ACTION,5045.393964228484,TurbineInstallation,,,,
1073,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,5045.660709096704,TurbineInstallation,TurbineInstallation,,,
1074,,WTIV,Reequip,1.0,12500.0,ACTION,5046.393964228484,TurbineInstallation,,,,
1075,,WTIV,Lift Nacelle,1.32,16500.0,ACTION,5047.713964228484,TurbineInstallation,TurbineInstallation,,40.0,132.0
1076,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,5049.713964228484,TurbineInstallation,TurbineInstallation,,40.0,132.0
1077,,WTIV,Reequip,1.0,12500.0,ACTION,5050.713964228484,TurbineInstallation,,,,
1078,,WTIV,Release Blade,0.5,6250.0,ACTION,5051.213964228484,TurbineInstallation,,,,
1079,,WTIV,Lift Blade,1.32,16500.0,ACTION,5052.5339642284835,TurbineInstallation,TurbineInstallation,,40.0,132.0
1080,,Feeder 1,Transit,8.01674486822009,25052.327713187784,ACTION,5053.677453964924,TurbineInstallation,,,,
1081,,WTIV,Attach Blade,1.5,18750.0,ACTION,5054.0339642284835,TurbineInstallation,TurbineInstallation,,40.0,132.0
1082,,WTIV,Release Blade,0.5,6250.0,ACTION,5054.5339642284835,TurbineInstallation,,,,
1083,,Feeder 1,Jackup,1.6666666666666667,5208.333333333334,ACTION,5055.34412063159,TurbineInstallation,TurbineInstallation,,,
1084,,WTIV,Lift Blade,1.32,16500.0,ACTION,5055.853964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
1085,,WTIV,Attach Blade,1.5,18750.0,ACTION,5057.353964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
1086,,WTIV,Release Blade,0.5,6250.0,ACTION,5057.853964228483,TurbineInstallation,,,,
1087,,Feeder 0,ActiveFeeder,30.126666666666665,94145.83333333333,ACTION,5057.853964228483,TurbineInstallation,,Site,,
1088,,Feeder 1,Queue,2.50984359689312,7843.261240291,ACTION,5057.853964228483,TurbineInstallation,,Site,,
1089,,WTIV,Lift Blade,1.32,16500.0,ACTION,5059.173964228484,TurbineInstallation,TurbineInstallation,,40.0,132.0
1090,,Feeder 0,Jackdown,1.6666666666666667,5208.333333333334,ACTION,5059.52063089515,TurbineInstallation,TurbineInstallation,,,
1091,,WTIV,Attach Blade,1.5,18750.0,ACTION,5060.673964228484,TurbineInstallation,TurbineInstallation,,40.0,132.0
1092,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,5061.107297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
1093,,Feeder 1,Transit,37.11467868303137,115983.37088447304,ACTION,5062.039053878467,MonopileInstallation,,,,
1094,,Feeder 0,Queue,47.594205259500995,148731.8914359406,ACTION,5062.039053878467,MonopileInstallation,,Site,,
1095,,WTIV,Delay: Not enough vessels for monopiles,31.114678683031343,648222.4725631529,ACTION,5062.039053878467,MonopileInstallation,,Site,,
1096,,WTIV,Position Onsite,5.0,62500.0,ACTION,5066.107297561817,TurbineInstallation,,,,
1097,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,5066.540630895151,TurbineInstallation,TurbineInstallation,,40.0,132.0
1098,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,5067.039053878467,MonopileInstallation,,,,
