,cost_multiplier,agent,action,duration,cost,level,time,phase,phase_name,location,site_depth,hub_height
1609,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,3287.2633591790836,TurbineInstallation,TurbineInstallation,,,
1610,,WTIV,Lift Tower Section,1.32,16500.0,ACTION,3287.932666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
1611,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,3288.0133591790836,TurbineInstallation,TurbineInstallation,,,
1612,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,3289.932666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
1613,,WTIV,Release Nacelle,1.0,12500.0,ACTION,3290.932666929864,TurbineInstallation,,,,
1614,,WTIV,Reequip,1.0,12500.0,ACTION,3291.932666929864,TurbineInstallation,,,,
1615,,WTIV,Release Monopile,10.0,208333.3333333333,ACTION,3292.357462214699,MonopileInstallation,,,,
1616,,Feeder 0,Transit,4.830692249219678,15095.913278811493,ACTION,3292.844051428303,TurbineInstallation,,,,
1617,,WTIV,Upend Monopile,0.8819573087220198,18374.110598375413,ACTION,3293.239419523421,MonopileInstallation,MonopileInstallation,,40.0,
1618,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,3293.244419523421,MonopileInstallation,MonopileInstallation,,40.0,
1619,,WTIV,Lift Nacelle,1.32,16500.0,ACTION,3293.252666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
1620,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3294.244419523421,MonopileInstallation,MonopileInstallation,,40.0,
1621,,Feeder 0,Jackup,1.6666666666666667,5208.333333333334,ACTION,3294.51071809497,TurbineInstallation,TurbineInstallation,,,
1622,,Feeder 1,Fasten Transition Piece,8.0,25000.0,ACTION,3294.6907955480324,MonopileInstallation,MonopileInstallation,,,
1623,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,3295.252666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
1624,,WTIV,Drive Monopile,1.2,24999.999999999996,ACTION,3295.444419523421,MonopileInstallation,MonopileInstallation,,40.0,
1625,,WTIV,Reequip,1.0,12500.0,ACTION,3296.252666929864,TurbineInstallation,,,,
1626,,WTIV,Release Blade,0.5,6250.0,ACTION,3296.752666929864,TurbineInstallation,,,,
1627,,WTIV,Lift Blade,1.32,16500.0,ACTION,3298.0726669298638,TurbineInstallation,TurbineInstallation,,40.0,132.0
1628,,WTIV,Attach Blade,1.5,18750.0,ACTION,3299.5726669298638,TurbineInstallation,TurbineInstallation,,40.0,132.0
1629,,WTIV,Release Blade,0.5,6250.0,ACTION,3300.0726669298638,TurbineInstallation,,,,
1630,,WTIV,Lift Blade,1.32,16500.0,ACTION,3301.392666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
1631,,WTIV,Attach Blade,1.5,18750.0,ACTION,3302.892666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
1632,,WTIV,Release Blade,0.5,6250.0,ACTION,3303.392666929864,TurbineInstallation,,,,
1633,,Feeder 1,ActiveFeeder,30.12666666666678,94145.83333333368,ACTION,3303.392666929864,TurbineInstallation,,Site,,
1634,,Feeder 0,Queue,8.881948834894274,27756.090109044606,ACTION,3303.392666929864,TurbineInstallation,,Site,,
1635,,WTIV,Lift Blade,1.32,16500.0,ACTION,3304.712666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
1636,,Feeder 1,Jackdown,1.6666666666666667,5208.333333333334,ACTION,3305.0593335965305,TurbineInstallation,TurbineInstallation,,,
1637,,WTIV,Release Transition Piece,10.0,208333.3333333333,ACTION,3305.444419523421,MonopileInstallation,,,,
1638,,WTIV,Attach Blade,1.5,18750.0,ACTION,3306.212666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
1639,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3306.444419523421,MonopileInstallation,MonopileInstallation,,40.0,
1640,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,3306.6460002631975,TurbineInstallation,TurbineInstallation,,40.0,132.0
1641,,Feeder 1,Fasten Monopile,12.0,37500.0,ACTION,3306.6907955480324,MonopileInstallation,MonopileInstallation,,,
1642,,WTIV,Lower TP,1.0,20833.333333333332,ACTION,3307.444419523421,MonopileInstallation,MonopileInstallation,,40.0,
1643,,Feeder 1,Transit,4.830692249219678,15095.913278811493,ACTION,3309.89002584575,TurbineInstallation,,,,
1644,,WTIV,Bolt TP,4.0,83333.33333333333,ACTION,3311.444419523421,MonopileInstallation,MonopileInstallation,,40.0,
1645,,WTIV,Position Onsite,5.0,62500.0,ACTION,3311.6460002631975,TurbineInstallation,,,,
1646,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,3311.89002584575,TurbineInstallation,TurbineInstallation,,,
1647,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,3312.079333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
1648,,WTIV,Release Tower Section,1.0,12500.0,ACTION,3313.079333596531,TurbineInstallation,,,,
1649,,WTIV,Jackdown,1.6666666666666667,34722.22222222222,ACTION,3313.1110861900875,MonopileInstallation,MonopileInstallation,,40.0,
1650,,WTIV,Lift Tower Section,0.66,8250.0,ACTION,3313.7393335965307,TurbineInstallation,TurbineInstallation,,40.0,132.0
1651,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,3313.89002584575,TurbineInstallation,TurbineInstallation,,,
1652,,Feeder 1,Fasten Transition Piece,8.0,25000.0,ACTION,3314.6907955480324,MonopileInstallation,MonopileInstallation,,,
1653,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,3315.7393335965307,TurbineInstallation,TurbineInstallation,,40.0,132.0
1654,,Feeder 1,Fasten Nacelle,2.0,6250.0,ACTION,3315.89002584575,TurbineInstallation,TurbineInstallation,,,
1655,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,3316.64002584575,TurbineInstallation,TurbineInstallation,,,
1656,,WTIV,Release Tower Section,1.0,12500.0,ACTION,3316.7393335965307,TurbineInstallation,,,,
1657,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,3317.39002584575,TurbineInstallation,TurbineInstallation,,,
1658,,WTIV,Lift Tower Section,1.32,16500.0,ACTION,3318.0593335965305,TurbineInstallation,TurbineInstallation,,40.0,132.0
1659,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,3318.1110861900875,MonopileInstallation,,,,
1660,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,3318.14002584575,TurbineInstallation,TurbineInstallation,,,
1661,,WTIV,Jackup,1.6666666666666667,34722.22222222222,ACTION,3319.777752856754,MonopileInstallation,MonopileInstallation,,40.0,
1662,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,3320.0593335965305,TurbineInstallation,TurbineInstallation,,40.0,132.0
1663,,WTIV,RovSurvey,1.0,20833.333333333332,ACTION,3320.777752856754,MonopileInstallation,MonopileInstallation,,40.0,
1664,,WTIV,Release Nacelle,1.0,12500.0,ACTION,3321.0593335965305,TurbineInstallation,,,,
1665,,WTIV,Reequip,1.0,12500.0,ACTION,3322.0593335965305,TurbineInstallation,,,,
1666,,Feeder 1,Transit,4.830692249219678,15095.913278811493,ACTION,3322.97071809497,TurbineInstallation,,,,
1667,,WTIV,Lift Nacelle,1.32,16500.0,ACTION,3323.3793335965306,TurbineInstallation,TurbineInstallation,,40.0,132.0
1668,,Feeder 1,Jackup,1.6666666666666667,5208.333333333334,ACTION,3324.6373847616364,TurbineInstallation,TurbineInstallation,,,
1669,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,3325.3793335965306,TurbineInstallation,TurbineInstallation,,40.0,132.0
1670,,WTIV,Reequip,1.0,12500.0,ACTION,3326.3793335965306,TurbineInstallation,,,,
1671,,WTIV,Release Blade,0.5,6250.0,ACTION,3326.8793335965306,TurbineInstallation,,,,
1672,,WTIV,Lift Blade,1.32,16500.0,ACTION,3328.199333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
1673,,WTIV,Attach Blade,1.5,18750.0,ACTION,3329.699333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
1674,,WTIV,Release Blade,0.5,6250.0,ACTION,3330.199333596531,TurbineInstallation,,,,
1675,,WTIV,Release Monopile,10.0,208333.3333333333,ACTION,3330.777752856754,MonopileInstallation,,,,
1676,,WTIV,Lift Blade,1.32,16500.0,ACTION,3331.519333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
1677,,WTIV,Upend Monopile,0.8819573087220198,18374.110598375413,ACTION,3331.659710165476,MonopileInstallation,MonopileInstallation,,40.0,
1678,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,3331.664710165476,MonopileInstallation,MonopileInstallation,,40.0,
1679,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3332.664710165476,MonopileInstallation,MonopileInstallation,,40.0,
1680,,WTIV,Attach Blade,1.5,18750.0,ACTION,3333.019333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
1681,,WTIV,Release Blade,0.5,6250.0,ACTION,3333.519333596531,TurbineInstallation,,,,
1682,,Feeder 0,ActiveFeeder,30.12666666666678,94145.83333333368,ACTION,3333.519333596531,TurbineInstallation,,Site,,
1683,,Feeder 1,Queue,8.881948834894274,27756.090109044606,ACTION,3333.519333596531,TurbineInstallation,,Site,,
1684,,WTIV,Drive Monopile,1.2,24999.999999999996,ACTION,3333.864710165476,MonopileInstallation,MonopileInstallation,,40.0,
1685,,WTIV,Lift Blade,1.32,16500.0,ACTION,3334.839333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
1686,,Feeder 0,Jackdown,1.6666666666666667,5208.333333333334,ACTION,3335.1860002631975,TurbineInstallation,TurbineInstallation,,,
1687,,WTIV,Attach Blade,1.5,18750.0,ACTION,3336.339333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
1688,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,3336.772666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
1689,,Feeder 0,Transit,4.830692249219678,15095.913278811493,ACTION,3340.016692512417,TurbineInstallation,,,,
1690,,WTIV,Position Onsite,5.0,62500.0,ACTION,3341.772666929864,TurbineInstallation,,,,
1691,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,3342.016692512417,TurbineInstallation,TurbineInstallation,,,
1692,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,3342.2060002631974,TurbineInstallation,TurbineInstallation,,40.0,132.0
1693,,WTIV,Release Tower Section,1.0,12500.0,ACTION,3343.2060002631974,TurbineInstallation,,,,
1694,,WTIV,Release Transition Piece,10.0,208333.3333333333,ACTION,3343.864710165476,MonopileInstallation,,,,
1695,,WTIV,Lift Tower Section,0.66,8250.0,ACTION,3343.8660002631973,TurbineInstallation,TurbineInstallation,,40.0,132.0
1696,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,3344.016692512417,TurbineInstallation,TurbineInstallation,,,
1697,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3344.864710165476,MonopileInstallation,MonopileInstallation,,40.0,
1698,,WTIV,Lower TP,1.0,20833.333333333332,ACTION,3345.864710165476,MonopileInstallation,MonopileInstallation,,40.0,
1699,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,3345.8660002631973,TurbineInstallation,TurbineInstallation,,40.0,132.0
1700,,Feeder 0,Fasten Nacelle,2.0,6250.0,ACTION,3346.016692512417,TurbineInstallation,TurbineInstallation,,,
1701,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,3346.766692512417,TurbineInstallation,TurbineInstallation,,,
1702,,WTIV,Release Tower Section,1.0,12500.0,ACTION,3346.8660002631973,TurbineInstallation,,,,
1703,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,3347.516692512417,TurbineInstallation,TurbineInstallation,,,
1704,,WTIV,Lift Tower Section,1.32,16500.0,ACTION,3348.1860002631975,TurbineInstallation,TurbineInstallation,,40.0,132.0
1705,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,3348.266692512417,TurbineInstallation,TurbineInstallation,,,
1706,,WTIV,Bolt TP,4.0,83333.33333333333,ACTION,3349.864710165476,MonopileInstallation,MonopileInstallation,,40.0,
1707,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,3350.1860002631975,TurbineInstallation,TurbineInstallation,,40.0,132.0
1708,,WTIV,Release Nacelle,1.0,12500.0,ACTION,3351.1860002631975,TurbineInstallation,,,,
1709,,WTIV,Jackdown,1.6666666666666667,34722.22222222222,ACTION,3351.5313768321425,MonopileInstallation,MonopileInstallation,,40.0,
1710,,WTIV,Reequip,1.0,12500.0,ACTION,3352.1860002631975,TurbineInstallation,,,,
1711,,Feeder 0,Transit,4.830692249219678,15095.913278811493,ACTION,3353.097384761637,TurbineInstallation,,,,
1712,,WTIV,Lift Nacelle,1.32,16500.0,ACTION,3353.5060002631976,TurbineInstallation,TurbineInstallation,,40.0,132.0
1713,,Feeder 0,Jackup,1.6666666666666667,5208.333333333334,ACTION,3354.7640514283034,TurbineInstallation,TurbineInstallation,,,
1714,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,3355.5060002631976,TurbineInstallation,TurbineInstallation,,40.0,132.0
1715,,WTIV,Reequip,1.0,12500.0,ACTION,3356.5060002631976,TurbineInstallation,,,,
1716,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,3356.5313768321425,MonopileInstallation,,,,
1717,,WTIV,Release Blade,0.5,6250.0,ACTION,3357.0060002631976,TurbineInstallation,,,,
1718,,WTIV,Jackup,1.6666666666666667,34722.22222222222,ACTION,3358.198043498809,MonopileInstallation,MonopileInstallation,,40.0,
1719,,WTIV,Lift Blade,1.32,16500.0,ACTION,3358.326000263198,TurbineInstallation,TurbineInstallation,,40.0,132.0
1720,,WTIV,RovSurvey,1.0,20833.333333333332,ACTION,3359.198043498809,MonopileInstallation,MonopileInstallation,,40.0,
1721,,WTIV,Attach Blade,1.5,18750.0,ACTION,3359.826000263198,TurbineInstallation,TurbineInstallation,,40.0,132.0
1722,,WTIV,Release Blade,0.5,6250.0,ACTION,3360.326000263198,TurbineInstallation,,,,
1723,,WTIV,Lift Blade,1.32,16500.0,ACTION,3361.6460002631975,TurbineInstallation,TurbineInstallation,,40.0,132.0
1724,,WTIV,Attach Blade,1.5,18750.0,ACTION,3363.1460002631975,TurbineInstallation,TurbineInstallation,,40.0,132.0
1725,,WTIV,Release Blade,0.5,6250.0,ACTION,3363.6460002631975,TurbineInstallation,,,,
1726,,Feeder 1,ActiveFeeder,30.12666666666678,94145.83333333368,ACTION,3363.6460002631975,TurbineInstallation,,Site,,
1727,,Feeder 0,Queue,8.881948834894274,27756.090109044606,ACTION,3363.6460002631975,TurbineInstallation,,Site,,
1728,,WTIV,Lift Blade,1.32,16500.0,ACTION,3364.9660002631977,TurbineInstallation,TurbineInstallation,,40.0,132.0
1729,,Feeder 1,Jackdown,1.6666666666666667,5208.333333333334,ACTION,3365.3126669298645,TurbineInstallation,TurbineInstallation,,,
1730,,WTIV,Attach Blade,1.5,18750.0,ACTION,3366.4660002631977,TurbineInstallation,TurbineInstallation,,40.0,132.0
1731,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,3366.899333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
1732,,WTIV,Release Monopile,10.0,208333.3333333333,ACTION,3369.198043498809,MonopileInstallation,,,,
1733,,WTIV,Upend Monopile,0.8819573087220198,18374.110598375413,ACTION,3370.080000807531,MonopileInstallation,MonopileInstallation,,40.0,
1734,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,3370.0850008075313,MonopileInstallation,MonopileInstallation,,40.0,
1735,,Feeder 1,Transit,4.830692249219678,15095.913278811493,ACTION,3370.1433591790837,TurbineInstallation,,,,
1736,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3371.0850008075313,MonopileInstallation,MonopileInstallation,,40.0,
1737,,WTIV,Position Onsite,5.0,62500.0,ACTION,3371.899333596531,TurbineInstallation,,,,
1738,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,3372.1433591790837,TurbineInstallation,TurbineInstallation,,,
1739,,WTIV,Drive Monopile,1.2,24999.999999999996,ACTION,3372.285000807531,MonopileInstallation,MonopileInstallation,,40.0,
1740,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,3372.332666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
1741,,WTIV,Release Tower Section,1.0,12500.0,ACTION,3373.332666929864,TurbineInstallation,,,,
1742,,WTIV,Lift Tower Section,0.66,8250.0,ACTION,3373.9926669298643,TurbineInstallation,TurbineInstallation,,40.0,132.0
1743,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,3374.1433591790837,TurbineInstallation,TurbineInstallation,,,
1744,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,3375.9926669298643,TurbineInstallation,TurbineInstallation,,40.0,132.0
1745,,Feeder 1,Fasten Nacelle,2.0,6250.0,ACTION,3376.1433591790837,TurbineInstallation,TurbineInstallation,,,
1746,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,3376.8933591790837,TurbineInstallation,TurbineInstallation,,,
1747,,WTIV,Release Tower Section,1.0,12500.0,ACTION,3376.9926669298643,TurbineInstallation,,,,
1748,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,3377.6433591790837,TurbineInstallation,TurbineInstallation,,,
1749,,WTIV,Lift Tower Section,1.32,16500.0,ACTION,3378.3126669298645,TurbineInstallation,TurbineInstallation,,40.0,132.0
1750,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,3378.3933591790837,TurbineInstallation,TurbineInstallation,,,
1751,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,3380.3126669298645,TurbineInstallation,TurbineInstallation,,40.0,132.0
1752,,WTIV,Release Nacelle,1.0,12500.0,ACTION,3381.3126669298645,TurbineInstallation,,,,
1753,,WTIV,Release Transition Piece,10.0,208333.3333333333,ACTION,3382.285000807531,MonopileInstallation,,,,
1754,,Feeder 0,ActiveFeeder,107.59420525949872,336231.89143593353,ACTION,3382.285000807531,MonopileInstallation,,Site,,
1755,,WTIV,Reequip,1.0,12500.0,ACTION,3382.3126669298645,TurbineInstallation,,,,
1756,,Feeder 1,Transit,4.830692249219678,15095.913278811493,ACTION,3383.2240514283035,TurbineInstallation,,,,
1757,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3383.285000807531,MonopileInstallation,MonopileInstallation,,40.0,
1758,,WTIV,Lift Nacelle,1.32,16500.0,ACTION,3383.632666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
1759,,Feeder 0,Jackdown,1.6666666666666667,5208.333333333334,ACTION,3383.9516674741976,MonopileInstallation,MonopileInstallation,,,
1760,,WTIV,Lower TP,1.0,20833.333333333332,ACTION,3384.285000807531,MonopileInstallation,MonopileInstallation,,40.0,
1761,,Feeder 1,Jackup,1.6666666666666667,5208.333333333334,ACTION,3384.89071809497,TurbineInstallation,TurbineInstallation,,,
1762,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,3385.632666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
1763,,WTIV,Reequip,1.0,12500.0,ACTION,3386.632666929864,TurbineInstallation,,,,
1764,,WTIV,Release Blade,0.5,6250.0,ACTION,3387.132666929864,TurbineInstallation,,,,
1765,,WTIV,Bolt TP,4.0,83333.33333333333,ACTION,3388.285000807531,MonopileInstallation,MonopileInstallation,,40.0,
1766,,WTIV,Lift Blade,1.32,16500.0,ACTION,3388.4526669298643,TurbineInstallation,TurbineInstallation,,40.0,132.0
1767,,WTIV,Jackdown,1.6666666666666667,34722.22222222222,ACTION,3389.9516674741976,MonopileInstallation,MonopileInstallation,,40.0,
1768,,WTIV,Attach Blade,1.5,18750.0,ACTION,3389.9526669298643,TurbineInstallation,TurbineInstallation,,40.0,132.0
1769,,WTIV,Release Blade,0.5,6250.0,ACTION,3390.4526669298643,TurbineInstallation,,,,
1770,,WTIV,Lift Blade,1.32,16500.0,ACTION,3391.7726669298645,TurbineInstallation,TurbineInstallation,,40.0,132.0
1771,,WTIV,Attach Blade,1.5,18750.0,ACTION,3393.2726669298645,TurbineInstallation,TurbineInstallation,,40.0,132.0
1772,,WTIV,Release Blade,0.5,6250.0,ACTION,3393.7726669298645,TurbineInstallation,,,,
1773,,Feeder 0,ActiveFeeder,30.12666666666678,94145.83333333368,ACTION,3393.7726669298645,TurbineInstallation,,Site,,
1774,,Feeder 1,Queue,8.881948834894274,27756.090109044606,ACTION,3393.7726669298645,TurbineInstallation,,Site,,
1775,,WTIV,Lift Blade,1.32,16500.0,ACTION,3395.092666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
1776,,Feeder 0,Jackdown,1.6666666666666667,5208.333333333334,ACTION,3395.439333596531,TurbineInstallation,TurbineInstallation,,,
1777,,WTIV,Attach Blade,1.5,18750.0,ACTION,3396.592666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
1778,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,3397.0260002631976,TurbineInstallation,TurbineInstallation,,40.0,132.0
1779,,Feeder 0,Transit,4.830692249219678,15095.913278811493,ACTION,3400.2700258457508,TurbineInstallation,,,,
1780,,WTIV,Position Onsite,5.0,62500.0,ACTION,3402.0260002631976,TurbineInstallation,,,,
1781,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,3402.2700258457508,TurbineInstallation,TurbineInstallation,,,
1782,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,3402.459333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
1783,,WTIV,Release Tower Section,1.0,12500.0,ACTION,3403.459333596531,TurbineInstallation,,,,
1784,,WTIV,Lift Tower Section,0.66,8250.0,ACTION,3404.119333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
1785,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,3404.2700258457508,TurbineInstallation,TurbineInstallation,,,
1786,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,3406.119333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
1787,,Feeder 0,Fasten Nacelle,2.0,6250.0,ACTION,3406.2700258457508,TurbineInstallation,TurbineInstallation,,,
1788,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,3407.0200258457508,TurbineInstallation,TurbineInstallation,,,
1789,,WTIV,Release Tower Section,1.0,12500.0,ACTION,3407.119333596531,TurbineInstallation,,,,
1790,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,3407.7700258457508,TurbineInstallation,TurbineInstallation,,,
1791,,WTIV,Lift Tower Section,1.32,16500.0,ACTION,3408.439333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
1792,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,3408.5200258457508,TurbineInstallation,TurbineInstallation,,,
1793,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,3410.439333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
1794,,WTIV,Release Nacelle,1.0,12500.0,ACTION,3411.439333596531,TurbineInstallation,,,,
1795,,WTIV,Reequip,1.0,12500.0,ACTION,3412.439333596531,TurbineInstallation,,,,
1796,,Feeder 0,Transit,4.830692249219678,15095.913278811493,ACTION,3413.35071809497,TurbineInstallation,,,,
1797,,WTIV,Lift Nacelle,1.32,16500.0,ACTION,3413.759333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
1798,,Feeder 0,Jackup,1.6666666666666667,5208.333333333334,ACTION,3415.017384761637,TurbineInstallation,TurbineInstallation,,,
1799,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,3415.759333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
1800,,WTIV,Reequip,1.0,12500.0,ACTION,3416.759333596531,TurbineInstallation,,,,
1801,,WTIV,Release Blade,0.5,6250.0,ACTION,3417.259333596531,TurbineInstallation,,,,
1802,,WTIV,Lift Blade,1.32,16500.0,ACTION,3418.579333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
1803,,WTIV,Attach Blade,1.5,18750.0,ACTION,3420.079333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
1804,,WTIV,Release Blade,0.5,6250.0,ACTION,3420.579333596531,TurbineInstallation,,,,
1805,,WTIV,Lift Blade,1.32,16500.0,ACTION,3421.899333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
1806,,Feeder 0,Transit,39.321634209940946,122880.10690606546,ACTION,3423.2733016841385,MonopileInstallation,,,,
1807,,WTIV,Attach Blade,1.5,18750.0,ACTION,3423.399333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
1808,,WTIV,Release Blade,0.5,6250.0,ACTION,3423.899333596531,TurbineInstallation,,,,
1809,,Feeder 1,ActiveFeeder,30.12666666666678,94145.83333333368,ACTION,3423.899333596531,TurbineInstallation,,Site,,
1810,,Feeder 0,Queue,8.881948834894274,27756.090109044606,ACTION,3423.899333596531,TurbineInstallation,,Site,,
1811,,WTIV,Lift Blade,1.32,16500.0,ACTION,3425.219333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
1812,,Feeder 1,Jackdown,1.6666666666666667,5208.333333333334,ACTION,3425.5660002631976,TurbineInstallation,TurbineInstallation,,,
1813,,WTIV,Attach Blade,1.5,18750.0,ACTION,3426.719333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
1814,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,3427.1526669298646,TurbineInstallation,TurbineInstallation,,40.0,132.0
1815,,Feeder 1,Transit,4.830692249219678,15095.913278811493,ACTION,3430.3966925124173,TurbineInstallation,,,,
1816,,WTIV,Position Onsite,5.0,62500.0,ACTION,3432.1526669298646,TurbineInstallation,,,,
1817,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,3432.3966925124173,TurbineInstallation,TurbineInstallation,,,
1818,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,3432.586000263198,TurbineInstallation,TurbineInstallation,,40.0,132.0
1819,,WTIV,Release Tower Section,1.0,12500.0,ACTION,3433.586000263198,TurbineInstallation,,,,
1820,,WTIV,Lift Tower Section,0.66,8250.0,ACTION,3434.246000263198,TurbineInstallation,TurbineInstallation,,40.0,132.0
1821,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,3434.3966925124173,TurbineInstallation,TurbineInstallation,,,
1822,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,3436.246000263198,TurbineInstallation,TurbineInstallation,,40.0,132.0
1823,,Feeder 1,Fasten Nacelle,2.0,6250.0,ACTION,3436.3966925124173,TurbineInstallation,TurbineInstallation,,,
1824,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,3437.1466925124173,TurbineInstallation,TurbineInstallation,,,
1825,,WTIV,Release Tower Section,1.0,12500.0,ACTION,3437.246000263198,TurbineInstallation,,,,
1826,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,3437.8966925124173,TurbineInstallation,TurbineInstallation,,,
1827,,WTIV,Lift Tower Section,1.32,16500.0,ACTION,3438.5660002631976,TurbineInstallation,TurbineInstallation,,40.0,132.0
1828,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,3438.6466925124173,TurbineInstallation,TurbineInstallation,,,
1829,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,3440.5660002631976,TurbineInstallation,TurbineInstallation,,40.0,132.0
1830,,WTIV,Release Nacelle,1.0,12500.0,ACTION,3441.5660002631976,TurbineInstallation,,,,
1831,,WTIV,Reequip,1.0,12500.0,ACTION,3442.5660002631976,TurbineInstallation,,,,
1832,,Feeder 1,Transit,4.830692249219678,15095.913278811493,ACTION,3443.477384761637,TurbineInstallation,,,,
