,cost_multiplier,agent,action,duration,cost,level,time,phase,phase_name,location,site_depth,hub_height
357,,WTIV,Attach Blade,1.5,18750.0,ACTION,3178.3790523777857,TurbineInstallation,TurbineInstallation,,40.0,122.0
358,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,3178.812385711119,TurbineInstallation,TurbineInstallation,,40.0,122.0
359,,Feeder 1,Transit,4.841543614544483,15129.823795451508,ACTION,3182.1672626589966,TurbineInstallation,,,,
360,,WTIV,Position Onsite,5.0,62500.0,ACTION,3183.812385711119,TurbineInstallation,,,,
361,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,3184.1672626589966,TurbineInstallation,TurbineInstallation,,,
362,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,3184.245719044452,TurbineInstallation,TurbineInstallation,,40.0,122.0
363,,WTIV,Release Tower Section,1.0,12500.0,ACTION,3185.245719044452,TurbineInstallation,,,,
364,,WTIV,Lift Tower Section,0.62,7750.0,ACTION,3185.8657190444524,TurbineInstallation,TurbineInstallation,,40.0,122.0
365,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,3186.1672626589966,TurbineInstallation,TurbineInstallation,,,
366,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,3187.8657190444524,TurbineInstallation,TurbineInstallation,,40.0,122.0
367,,Feeder 1,Fasten Nacelle,2.0,6250.0,ACTION,3188.1672626589966,TurbineInstallation,TurbineInstallation,,,
368,,WTIV,Release Tower Section,1.0,12500.0,ACTION,3188.8657190444524,TurbineInstallation,,,,
369,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,3188.9172626589966,TurbineInstallation,TurbineInstallation,,,
370,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,3189.6672626589966,TurbineInstallation,TurbineInstallation,,,
371,,WTIV,Lift Tower Section,1.24,15500.0,ACTION,3190.105719044452,TurbineInstallation,TurbineInstallation,,40.0,122.0
372,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,3190.4172626589966,TurbineInstallation,TurbineInstallation,,,
373,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,3192.105719044452,TurbineInstallation,TurbineInstallation,,40.0,122.0
374,,WTIV,Release Nacelle,1.0,12500.0,ACTION,3193.105719044452,TurbineInstallation,,,,
375,,WTIV,Reequip,1.0,12500.0,ACTION,3194.105719044452,TurbineInstallation,,,,
376,,Feeder 1,Transit,4.841543614544483,15129.823795451508,ACTION,3195.2588062735413,TurbineInstallation,,,,
377,,WTIV,Lift Nacelle,1.22,15250.0,ACTION,3195.3257190444524,TurbineInstallation,TurbineInstallation,,40.0,122.0
378,,Feeder 1,Jackup,1.6666666666666667,5208.333333333334,ACTION,3196.925472940208,TurbineInstallation,TurbineInstallation,,,
379,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,3197.3257190444524,TurbineInstallation,TurbineInstallation,,40.0,122.0
380,,WTIV,Reequip,1.0,12500.0,ACTION,3198.3257190444524,TurbineInstallation,,,,
381,,WTIV,Release Blade,0.5,6250.0,ACTION,3198.8257190444524,TurbineInstallation,,,,
382,,WTIV,Lift Blade,1.22,15250.0,ACTION,3200.045719044452,TurbineInstallation,TurbineInstallation,,40.0,122.0
383,,WTIV,Attach Blade,1.5,18750.0,ACTION,3201.545719044452,TurbineInstallation,TurbineInstallation,,40.0,122.0
384,,WTIV,Release Blade,0.5,6250.0,ACTION,3202.045719044452,TurbineInstallation,,,,
385,,WTIV,Lift Blade,1.22,15250.0,ACTION,3203.2657190444525,TurbineInstallation,TurbineInstallation,,40.0,122.0
386,,Feeder 1,Transit,39.339640768210714,122936.37740065849,ACTION,3204.0723084443866,MonopileInstallation,,,,
387,,Feeder 0,Queue,32.52669306987718,101645.9158433662,ACTION,3204.0723084443866,MonopileInstallation,,Site,,
388,,WTIV,Delay: Not enough vessels for monopiles,33.33964076821076,694575.849337724,ACTION,3204.0723084443866,MonopileInstallation,,Site,,
389,,WTIV,Attach Blade,1.5,18750.0,ACTION,3204.7657190444525,TurbineInstallation,TurbineInstallation,,40.0,122.0
390,,WTIV,Release Blade,0.5,6250.0,ACTION,3205.2657190444525,TurbineInstallation,,,,
391,,Feeder 0,ActiveFeeder,29.606666666666797,92520.83333333374,ACTION,3205.2657190444525,TurbineInstallation,,Site,,
392,,Feeder 1,Queue,8.340246104244443,26063.269075763885,ACTION,3205.2657190444525,TurbineInstallation,,Site,,
393,,WTIV,Lift Blade,1.22,15250.0,ACTION,3206.4857190444523,TurbineInstallation,TurbineInstallation,,40.0,122.0
394,,Feeder 0,Jackdown,1.6666666666666667,5208.333333333334,ACTION,3206.932385711119,TurbineInstallation,TurbineInstallation,,,
395,,WTIV,Attach Blade,1.5,18750.0,ACTION,3207.9857190444523,TurbineInstallation,TurbineInstallation,,40.0,122.0
396,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,3208.4190523777856,TurbineInstallation,TurbineInstallation,,40.0,122.0
397,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,3209.0723084443866,MonopileInstallation,,,,
398,,WTIV,Jackup,1.6666666666666667,34722.22222222222,ACTION,3210.738975111053,MonopileInstallation,MonopileInstallation,,40.0,
399,,WTIV,RovSurvey,1.0,20833.333333333332,ACTION,3211.738975111053,MonopileInstallation,MonopileInstallation,,40.0,
400,,Feeder 0,Transit,4.841543614544483,15129.823795451508,ACTION,3211.7739293256636,TurbineInstallation,,,,
401,,WTIV,Position Onsite,5.0,62500.0,ACTION,3213.4190523777856,TurbineInstallation,,,,
402,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,3213.7739293256636,TurbineInstallation,TurbineInstallation,,,
403,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,3213.852385711119,TurbineInstallation,TurbineInstallation,,40.0,122.0
404,,WTIV,Release Tower Section,1.0,12500.0,ACTION,3214.852385711119,TurbineInstallation,,,,
405,,WTIV,Lift Tower Section,0.62,7750.0,ACTION,3215.472385711119,TurbineInstallation,TurbineInstallation,,40.0,122.0
406,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,3215.7739293256636,TurbineInstallation,TurbineInstallation,,,
407,,Feeder 1,Fasten Monopile,12.0,37500.0,ACTION,3216.0723084443866,MonopileInstallation,MonopileInstallation,,,
408,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,3217.472385711119,TurbineInstallation,TurbineInstallation,,40.0,122.0
409,,Feeder 0,Fasten Nacelle,2.0,6250.0,ACTION,3217.7739293256636,TurbineInstallation,TurbineInstallation,,,
410,,WTIV,Release Tower Section,1.0,12500.0,ACTION,3218.472385711119,TurbineInstallation,,,,
411,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,3218.5239293256636,TurbineInstallation,TurbineInstallation,,,
412,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,3219.2739293256636,TurbineInstallation,TurbineInstallation,,,
413,,WTIV,Lift Tower Section,1.24,15500.0,ACTION,3219.712385711119,TurbineInstallation,TurbineInstallation,,40.0,122.0
414,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,3220.0239293256636,TurbineInstallation,TurbineInstallation,,,
415,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,3221.712385711119,TurbineInstallation,TurbineInstallation,,40.0,122.0
416,,WTIV,Release Monopile,10.0,208333.3333333333,ACTION,3221.738975111053,MonopileInstallation,,,,
417,,WTIV,Upend Monopile,0.8594532455150841,17905.275948230916,ACTION,3222.598428356568,MonopileInstallation,MonopileInstallation,,40.0,
418,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,3222.603428356568,MonopileInstallation,MonopileInstallation,,40.0,
419,,WTIV,Release Nacelle,1.0,12500.0,ACTION,3222.712385711119,TurbineInstallation,,,,
420,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3223.603428356568,MonopileInstallation,MonopileInstallation,,40.0,
421,,WTIV,Reequip,1.0,12500.0,ACTION,3223.712385711119,TurbineInstallation,,,,
422,,Feeder 1,Fasten Transition Piece,8.0,25000.0,ACTION,3224.0723084443866,MonopileInstallation,MonopileInstallation,,,
423,,WTIV,Drive Monopile,1.2,24999.999999999996,ACTION,3224.803428356568,MonopileInstallation,MonopileInstallation,,40.0,
424,,Feeder 0,Transit,4.841543614544483,15129.823795451508,ACTION,3224.865472940208,TurbineInstallation,,,,
425,,WTIV,Lift Nacelle,1.22,15250.0,ACTION,3224.932385711119,TurbineInstallation,TurbineInstallation,,40.0,122.0
426,,Feeder 0,Jackup,1.6666666666666667,5208.333333333334,ACTION,3226.532139606875,TurbineInstallation,TurbineInstallation,,,
427,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,3226.932385711119,TurbineInstallation,TurbineInstallation,,40.0,122.0
428,,WTIV,Reequip,1.0,12500.0,ACTION,3227.932385711119,TurbineInstallation,,,,
429,,WTIV,Release Blade,0.5,6250.0,ACTION,3228.432385711119,TurbineInstallation,,,,
430,,WTIV,Lift Blade,1.22,15250.0,ACTION,3229.652385711119,TurbineInstallation,TurbineInstallation,,40.0,122.0
431,,WTIV,Attach Blade,1.5,18750.0,ACTION,3231.152385711119,TurbineInstallation,TurbineInstallation,,40.0,122.0
432,,WTIV,Release Blade,0.5,6250.0,ACTION,3231.652385711119,TurbineInstallation,,,,
433,,WTIV,Lift Blade,1.22,15250.0,ACTION,3232.872385711119,TurbineInstallation,TurbineInstallation,,40.0,122.0
434,,WTIV,Attach Blade,1.5,18750.0,ACTION,3234.372385711119,TurbineInstallation,TurbineInstallation,,40.0,122.0
435,,WTIV,Release Transition Piece,10.0,208333.3333333333,ACTION,3234.803428356568,MonopileInstallation,,,,
436,,WTIV,Release Blade,0.5,6250.0,ACTION,3234.872385711119,TurbineInstallation,,,,
437,,Feeder 1,ActiveFeeder,29.606666666666797,92520.83333333374,ACTION,3234.872385711119,TurbineInstallation,,Site,,
438,,Feeder 0,Queue,8.340246104244443,26063.269075763885,ACTION,3234.872385711119,TurbineInstallation,,Site,,
439,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3235.803428356568,MonopileInstallation,MonopileInstallation,,40.0,
440,,Feeder 1,Fasten Monopile,12.0,37500.0,ACTION,3236.0723084443866,MonopileInstallation,MonopileInstallation,,,
441,,WTIV,Lift Blade,1.22,15250.0,ACTION,3236.0923857111193,TurbineInstallation,TurbineInstallation,,40.0,122.0
442,,Feeder 1,Jackdown,1.6666666666666667,5208.333333333334,ACTION,3236.539052377786,TurbineInstallation,TurbineInstallation,,,
443,,WTIV,Lower TP,1.0,20833.333333333332,ACTION,3236.803428356568,MonopileInstallation,MonopileInstallation,,40.0,
444,,WTIV,Attach Blade,1.5,18750.0,ACTION,3237.5923857111193,TurbineInstallation,TurbineInstallation,,40.0,122.0
445,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,3238.0257190444527,TurbineInstallation,TurbineInstallation,,40.0,122.0
446,,WTIV,Bolt TP,4.0,83333.33333333333,ACTION,3240.803428356568,MonopileInstallation,MonopileInstallation,,40.0,
447,,Feeder 1,Transit,4.841543614544483,15129.823795451508,ACTION,3241.38059599233,TurbineInstallation,,,,
448,,WTIV,Jackdown,1.6666666666666667,34722.22222222222,ACTION,3242.4700950232345,MonopileInstallation,MonopileInstallation,,40.0,
449,,WTIV,Position Onsite,5.0,62500.0,ACTION,3243.0257190444527,TurbineInstallation,,,,
450,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,3243.38059599233,TurbineInstallation,TurbineInstallation,,,
451,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,3243.459052377786,TurbineInstallation,TurbineInstallation,,40.0,122.0
452,,Feeder 1,Fasten Transition Piece,8.0,25000.0,ACTION,3244.0723084443866,MonopileInstallation,MonopileInstallation,,,
453,,WTIV,Release Tower Section,1.0,12500.0,ACTION,3244.459052377786,TurbineInstallation,,,,
454,,WTIV,Lift Tower Section,0.62,7750.0,ACTION,3245.079052377786,TurbineInstallation,TurbineInstallation,,40.0,122.0
455,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,3245.38059599233,TurbineInstallation,TurbineInstallation,,,
456,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,3247.079052377786,TurbineInstallation,TurbineInstallation,,40.0,122.0
457,,Feeder 1,Fasten Nacelle,2.0,6250.0,ACTION,3247.38059599233,TurbineInstallation,TurbineInstallation,,,
458,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,3247.4700950232345,MonopileInstallation,,,,
459,,WTIV,Release Tower Section,1.0,12500.0,ACTION,3248.079052377786,TurbineInstallation,,,,
460,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,3248.13059599233,TurbineInstallation,TurbineInstallation,,,
461,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,3248.88059599233,TurbineInstallation,TurbineInstallation,,,
462,,WTIV,Jackup,1.6666666666666667,34722.22222222222,ACTION,3249.136761689901,MonopileInstallation,MonopileInstallation,,40.0,
463,,WTIV,Lift Tower Section,1.24,15500.0,ACTION,3249.3190523777857,TurbineInstallation,TurbineInstallation,,40.0,122.0
464,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,3249.63059599233,TurbineInstallation,TurbineInstallation,,,
465,,WTIV,RovSurvey,1.0,20833.333333333332,ACTION,3250.136761689901,MonopileInstallation,MonopileInstallation,,40.0,
466,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,3251.3190523777857,TurbineInstallation,TurbineInstallation,,40.0,122.0
467,,WTIV,Release Nacelle,1.0,12500.0,ACTION,3252.3190523777857,TurbineInstallation,,,,
468,,Feeder 1,Fasten Monopile,9.0,28125.0,ACTION,3253.0723084443866,MonopileInstallation,MonopileInstallation,,,
469,,WTIV,Reequip,1.0,12500.0,ACTION,3253.3190523777857,TurbineInstallation,,,,
470,,WTIV,Release Monopile,10.0,208333.3333333333,ACTION,3260.136761689901,MonopileInstallation,,,,
471,,WTIV,Upend Monopile,0.8594532455150841,17905.275948230916,ACTION,3260.996214935416,MonopileInstallation,MonopileInstallation,,40.0,
472,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,3261.001214935416,MonopileInstallation,MonopileInstallation,,40.0,
473,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3262.001214935416,MonopileInstallation,MonopileInstallation,,40.0,
474,,WTIV,Delay,4.0,83333.33333333333,ACTION,3266.001214935416,MonopileInstallation,MonopileInstallation,,40.0,
475,,WTIV,Drive Monopile,1.2,24999.999999999996,ACTION,3267.201214935416,MonopileInstallation,MonopileInstallation,,40.0,
476,,Feeder 1,Delay,24.0,75000.0,ACTION,3273.63059599233,TurbineInstallation,,,,
477,,Feeder 1,Delay,21.0,65625.0,ACTION,3274.0723084443866,MonopileInstallation,MonopileInstallation,,,
478,,WTIV,Delay,21.0,262500.0,ACTION,3274.3190523777857,TurbineInstallation,TurbineInstallation,,40.0,122.0
479,,WTIV,Lift Nacelle,1.22,15250.0,ACTION,3275.539052377786,TurbineInstallation,TurbineInstallation,,40.0,122.0
480,,Feeder 1,Fasten Monopile,3.0,9375.0,ACTION,3277.0723084443866,MonopileInstallation,MonopileInstallation,,,
481,,WTIV,Release Transition Piece,10.0,208333.3333333333,ACTION,3277.201214935416,MonopileInstallation,,,,
482,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,3277.539052377786,TurbineInstallation,TurbineInstallation,,40.0,122.0
483,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3278.201214935416,MonopileInstallation,MonopileInstallation,,40.0,
484,,Feeder 1,Transit,4.841543614544483,15129.823795451508,ACTION,3278.472139606875,TurbineInstallation,,,,
485,,WTIV,Reequip,1.0,12500.0,ACTION,3278.539052377786,TurbineInstallation,,,,
486,,WTIV,Release Blade,0.5,6250.0,ACTION,3279.039052377786,TurbineInstallation,,,,
487,,WTIV,Lower TP,1.0,20833.333333333332,ACTION,3279.201214935416,MonopileInstallation,MonopileInstallation,,40.0,
488,,Feeder 1,Jackup,1.6666666666666667,5208.333333333334,ACTION,3280.1388062735414,TurbineInstallation,TurbineInstallation,,,
489,,WTIV,Lift Blade,1.22,15250.0,ACTION,3280.259052377786,TurbineInstallation,TurbineInstallation,,40.0,122.0
490,,WTIV,Attach Blade,1.5,18750.0,ACTION,3281.759052377786,TurbineInstallation,TurbineInstallation,,40.0,122.0
491,,WTIV,Release Blade,0.5,6250.0,ACTION,3282.259052377786,TurbineInstallation,,,,
492,,WTIV,Bolt TP,4.0,83333.33333333333,ACTION,3283.201214935416,MonopileInstallation,MonopileInstallation,,40.0,
493,,WTIV,Lift Blade,1.22,15250.0,ACTION,3283.479052377786,TurbineInstallation,TurbineInstallation,,40.0,122.0
494,,WTIV,Jackdown,1.6666666666666667,34722.22222222222,ACTION,3284.8678816020824,MonopileInstallation,MonopileInstallation,,40.0,
495,,WTIV,Attach Blade,1.5,18750.0,ACTION,3284.979052377786,TurbineInstallation,TurbineInstallation,,40.0,122.0
496,,Feeder 1,Fasten Transition Piece,8.0,25000.0,ACTION,3285.0723084443866,MonopileInstallation,MonopileInstallation,,,
497,,WTIV,Release Blade,0.5,6250.0,ACTION,3285.479052377786,TurbineInstallation,,,,
498,,Feeder 0,ActiveFeeder,50.6066666666668,158145.83333333375,ACTION,3285.479052377786,TurbineInstallation,,Site,,
499,,Feeder 1,Queue,5.340246104244443,16688.269075763885,ACTION,3285.479052377786,TurbineInstallation,,Site,,
500,,WTIV,Lift Blade,1.22,15250.0,ACTION,3286.699052377786,TurbineInstallation,TurbineInstallation,,40.0,122.0
501,,Feeder 0,Jackdown,1.6666666666666667,5208.333333333334,ACTION,3287.1457190444526,TurbineInstallation,TurbineInstallation,,,
502,,WTIV,Attach Blade,1.5,18750.0,ACTION,3288.199052377786,TurbineInstallation,TurbineInstallation,,40.0,122.0
503,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,3288.6323857111192,TurbineInstallation,TurbineInstallation,,40.0,122.0
504,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,3289.8678816020824,MonopileInstallation,,,,
505,,WTIV,Jackup,1.6666666666666667,34722.22222222222,ACTION,3291.534548268749,MonopileInstallation,MonopileInstallation,,40.0,
506,,Feeder 0,Transit,4.841543614544483,15129.823795451508,ACTION,3291.987262658997,TurbineInstallation,,,,
507,,WTIV,RovSurvey,1.0,20833.333333333332,ACTION,3292.534548268749,MonopileInstallation,MonopileInstallation,,40.0,
508,,WTIV,Position Onsite,5.0,62500.0,ACTION,3293.6323857111192,TurbineInstallation,,,,
509,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,3293.987262658997,TurbineInstallation,TurbineInstallation,,,
510,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,3294.0657190444526,TurbineInstallation,TurbineInstallation,,40.0,122.0
511,,WTIV,Release Tower Section,1.0,12500.0,ACTION,3295.0657190444526,TurbineInstallation,,,,
512,,WTIV,Lift Tower Section,0.62,7750.0,ACTION,3295.6857190444525,TurbineInstallation,TurbineInstallation,,40.0,122.0
513,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,3295.987262658997,TurbineInstallation,TurbineInstallation,,,
514,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,3297.6857190444525,TurbineInstallation,TurbineInstallation,,40.0,122.0
515,,Feeder 0,Fasten Nacelle,2.0,6250.0,ACTION,3297.987262658997,TurbineInstallation,TurbineInstallation,,,
516,,WTIV,Release Tower Section,1.0,12500.0,ACTION,3298.6857190444525,TurbineInstallation,,,,
517,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,3298.737262658997,TurbineInstallation,TurbineInstallation,,,
518,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,3299.487262658997,TurbineInstallation,TurbineInstallation,,,
519,,WTIV,Lift Tower Section,1.24,15500.0,ACTION,3299.9257190444528,TurbineInstallation,TurbineInstallation,,40.0,122.0
520,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,3300.237262658997,TurbineInstallation,TurbineInstallation,,,
521,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,3301.9257190444528,TurbineInstallation,TurbineInstallation,,40.0,122.0
522,,WTIV,Release Monopile,10.0,208333.3333333333,ACTION,3302.534548268749,MonopileInstallation,,,,
523,,WTIV,Release Nacelle,1.0,12500.0,ACTION,3302.9257190444528,TurbineInstallation,,,,
524,,WTIV,Upend Monopile,0.8594532455150841,17905.275948230916,ACTION,3303.394001514264,MonopileInstallation,MonopileInstallation,,40.0,
525,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,3303.399001514264,MonopileInstallation,MonopileInstallation,,40.0,
526,,WTIV,Reequip,1.0,12500.0,ACTION,3303.9257190444528,TurbineInstallation,,,,
527,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3304.399001514264,MonopileInstallation,MonopileInstallation,,40.0,
528,,Feeder 0,Transit,4.841543614544483,15129.823795451508,ACTION,3305.0788062735414,TurbineInstallation,,,,
529,,WTIV,Lift Nacelle,1.22,15250.0,ACTION,3305.1457190444526,TurbineInstallation,TurbineInstallation,,40.0,122.0
530,,WTIV,Drive Monopile,1.2,24999.999999999996,ACTION,3305.599001514264,MonopileInstallation,MonopileInstallation,,40.0,
531,,Feeder 0,Jackup,1.6666666666666667,5208.333333333334,ACTION,3306.7454729402084,TurbineInstallation,TurbineInstallation,,,
532,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,3307.1457190444526,TurbineInstallation,TurbineInstallation,,40.0,122.0
533,,WTIV,Reequip,1.0,12500.0,ACTION,3308.1457190444526,TurbineInstallation,,,,
534,,WTIV,Release Blade,0.5,6250.0,ACTION,3308.6457190444526,TurbineInstallation,,,,
535,,WTIV,Lift Blade,1.22,15250.0,ACTION,3309.865719044453,TurbineInstallation,TurbineInstallation,,40.0,122.0
536,,WTIV,Attach Blade,1.5,18750.0,ACTION,3311.365719044453,TurbineInstallation,TurbineInstallation,,40.0,122.0
537,,WTIV,Release Blade,0.5,6250.0,ACTION,3311.865719044453,TurbineInstallation,,,,
538,,WTIV,Lift Blade,1.22,15250.0,ACTION,3313.0857190444526,TurbineInstallation,TurbineInstallation,,40.0,122.0
539,,WTIV,Attach Blade,1.5,18750.0,ACTION,3314.5857190444526,TurbineInstallation,TurbineInstallation,,40.0,122.0
540,,WTIV,Release Blade,0.5,6250.0,ACTION,3315.0857190444526,TurbineInstallation,,,,
541,,Feeder 1,ActiveFeeder,29.606666666666797,92520.83333333374,ACTION,3315.0857190444526,TurbineInstallation,,Site,,
542,,Feeder 0,Queue,8.340246104244443,26063.269075763885,ACTION,3315.0857190444526,TurbineInstallation,,Site,,
543,,WTIV,Release Transition Piece,10.0,208333.3333333333,ACTION,3315.599001514264,MonopileInstallation,,,,
544,,Feeder 0,ActiveFeeder,111.52669306987718,348520.9158433662,ACTION,3315.599001514264,MonopileInstallation,,Site,,
545,,WTIV,Lift Blade,1.22,15250.0,ACTION,3316.305719044453,TurbineInstallation,TurbineInstallation,,40.0,122.0
546,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,3316.599001514264,MonopileInstallation,MonopileInstallation,,40.0,
547,,Feeder 1,Jackdown,1.6666666666666667,5208.333333333334,ACTION,3316.7523857111196,TurbineInstallation,TurbineInstallation,,,
548,,Feeder 0,Jackdown,1.6666666666666667,5208.333333333334,ACTION,3317.2656681809303,MonopileInstallation,MonopileInstallation,,,
549,,WTIV,Lower TP,1.0,20833.333333333332,ACTION,3317.599001514264,MonopileInstallation,MonopileInstallation,,40.0,
550,,WTIV,Attach Blade,1.5,18750.0,ACTION,3317.805719044453,TurbineInstallation,TurbineInstallation,,40.0,122.0
551,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,3318.2390523777863,TurbineInstallation,TurbineInstallation,,40.0,122.0
552,,Feeder 1,Transit,4.841543614544483,15129.823795451508,ACTION,3321.593929325664,TurbineInstallation,,,,
553,,WTIV,Bolt TP,4.0,83333.33333333333,ACTION,3321.599001514264,MonopileInstallation,MonopileInstallation,,40.0,
554,,WTIV,Position Onsite,5.0,62500.0,ACTION,3323.2390523777863,TurbineInstallation,,,,
555,,WTIV,Jackdown,1.6666666666666667,34722.22222222222,ACTION,3323.2656681809303,MonopileInstallation,MonopileInstallation,,40.0,
556,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,3323.593929325664,TurbineInstallation,TurbineInstallation,,,
557,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,3323.672385711119,TurbineInstallation,TurbineInstallation,,40.0,122.0
558,,Feeder 1,Transit,39.339640768210714,122936.37740065849,ACTION,3324.4119492125974,MonopileInstallation,,,,
559,,WTIV,Release Tower Section,1.0,12500.0,ACTION,3324.672385711119,TurbineInstallation,,,,
560,,WTIV,Lift Tower Section,0.62,7750.0,ACTION,3325.2923857111196,TurbineInstallation,TurbineInstallation,,40.0,122.0
561,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,3325.593929325664,TurbineInstallation,TurbineInstallation,,,
562,,Feeder 1,Jackup,1.6666666666666667,5208.333333333334,ACTION,3326.078615879264,MonopileInstallation,MonopileInstallation,,,
563,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,3327.2923857111196,TurbineInstallation,TurbineInstallation,,40.0,122.0
564,,Feeder 1,Fasten Nacelle,2.0,6250.0,ACTION,3327.593929325664,TurbineInstallation,TurbineInstallation,,,
565,,WTIV,Release Tower Section,1.0,12500.0,ACTION,3328.2923857111196,TurbineInstallation,,,,
566,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,3328.343929325664,TurbineInstallation,TurbineInstallation,,,
567,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,3329.093929325664,TurbineInstallation,TurbineInstallation,,,
568,,WTIV,Lift Tower Section,1.24,15500.0,ACTION,3329.5323857111193,TurbineInstallation,TurbineInstallation,,40.0,122.0
569,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,3329.843929325664,TurbineInstallation,TurbineInstallation,,,
570,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,3331.5323857111193,TurbineInstallation,TurbineInstallation,,40.0,122.0
571,,WTIV,Release Nacelle,1.0,12500.0,ACTION,3332.5323857111193,TurbineInstallation,,,,
572,,WTIV,Reequip,1.0,12500.0,ACTION,3333.5323857111193,TurbineInstallation,,,,
573,,Feeder 1,Transit,4.841543614544483,15129.823795451508,ACTION,3334.6854729402085,TurbineInstallation,,,,
