,cost_multiplier,agent,action,duration,cost,level,time,phase,phase_name,num_vessels,num_ahts_vessels
1031,,Towing Group 1,Check Mooring Lines,6.0,42500.0,ACTION,8081.185472772067,MooredSubInstallation,,2.0,1.0
1032,,Towing Group 1,Transit,6.383414757897432,45215.85453510682,ACTION,8087.568887529965,MooredSubInstallation,,2.0,1.0
1033,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,8096.436780661056,MooredSubInstallation,,,
1034,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,8117.936780661056,MooredSubInstallation,,,
1035,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,8168.436780661056,MooredSubInstallation,,,
1036,,Towing Group 2,Delay: No Completed Turbine Assemblies,425.867893131091,3016564.243011895,ACTION,8168.436780661056,MooredSubInstallation,,2.0,1.0
1037,,Towing Group 2,Ballast to Towing Draft,6.0,42500.0,ACTION,8174.436780661056,MooredSubInstallation,,2.0,1.0
1038,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,8176.436780661056,MooredSubInstallation,,,
1039,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,8188.436780661056,MooredSubInstallation,,,
1040,,Towing Group 2,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,8190.685472772067,MooredSubInstallation,,2.0,1.0
1041,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,8192.436780661057,MooredSubInstallation,,,
1042,,Towing Group 2,Position Substructure,2.0,14166.666666666668,ACTION,8192.685472772067,MooredSubInstallation,,2.0,1.0
1043,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,8196.436780661057,MooredSubInstallation,,,
1044,,Towing Group 2,Ballast to Operational Draft,6.0,42500.0,ACTION,8198.685472772067,MooredSubInstallation,,2.0,1.0
1045,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,8208.436780661057,MooredSubInstallation,,,
1046,,Turbine Assembly Line 1,Delay,10.0,0.0,ACTION,8218.436780661057,MooredSubInstallation,,,
1047,,Towing Group 2,"Connect Mooring Lines, Pre-tension and pre-stretch",20.0,141666.6666666667,ACTION,8218.685472772067,MooredSubInstallation,,2.0,1.0
1048,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8221.936780661057,MooredSubInstallation,,,
1049,,Towing Group 2,Check Mooring Lines,6.0,42500.0,ACTION,8224.685472772067,MooredSubInstallation,,2.0,1.0
1050,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8225.436780661057,MooredSubInstallation,,,
1051,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8228.936780661057,MooredSubInstallation,,,
1052,,Towing Group 2,Transit,6.383414757897432,45215.85453510682,ACTION,8231.068887529964,MooredSubInstallation,,2.0,1.0
1053,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,8252.936780661057,MooredSubInstallation,,,
1054,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,8285.936780661057,MooredSubInstallation,,,
1055,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,8324.936780661057,MooredSubInstallation,,,
1056,,Towing Group 3,Delay: No Completed Turbine Assemblies,405.867893131091,2874897.576345228,ACTION,8324.936780661057,MooredSubInstallation,,2.0,1.0
1057,,Towing Group 3,Ballast to Towing Draft,6.0,42500.0,ACTION,8330.936780661057,MooredSubInstallation,,2.0,1.0
1058,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,8332.936780661057,MooredSubInstallation,,,
1059,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,8344.936780661057,MooredSubInstallation,,,
1060,,Towing Group 3,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,8347.185472772067,MooredSubInstallation,,2.0,1.0
1061,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,8348.936780661057,MooredSubInstallation,,,
1062,,Towing Group 3,Position Substructure,2.0,14166.666666666668,ACTION,8349.185472772067,MooredSubInstallation,,2.0,1.0
1063,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,8352.936780661057,MooredSubInstallation,,,
1064,,Towing Group 3,Ballast to Operational Draft,6.0,42500.0,ACTION,8355.185472772067,MooredSubInstallation,,2.0,1.0
1065,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,8364.936780661057,MooredSubInstallation,,,
1066,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8368.436780661057,MooredSubInstallation,,,
1067,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8371.936780661057,MooredSubInstallation,,,
1068,,Towing Group 3,"Connect Mooring Lines, Pre-tension and pre-stretch",20.0,141666.6666666667,ACTION,8375.185472772067,MooredSubInstallation,,2.0,1.0
1069,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8375.436780661057,MooredSubInstallation,,,
1070,,Towing Group 3,Check Mooring Lines,6.0,42500.0,ACTION,8381.185472772067,MooredSubInstallation,,2.0,1.0
1071,,Towing Group 3,Transit,6.383414757897432,45215.85453510682,ACTION,8387.568887529964,MooredSubInstallation,,2.0,1.0
1072,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,8399.436780661057,MooredSubInstallation,,,
1073,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,8453.936780661057,MooredSubInstallation,,,
1074,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,8471.436780661057,MooredSubInstallation,,,
1075,,Towing Group 1,Delay: No Completed Turbine Assemblies,383.8678931310915,2719064.2430118984,ACTION,8471.436780661057,MooredSubInstallation,,2.0,1.0
1076,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,8479.436780661057,MooredSubInstallation,,,
1077,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,8491.436780661057,MooredSubInstallation,,,
1078,,Towing Group 1,Delay,47.0,332916.6666666667,ACTION,8518.436780661057,MooredSubInstallation,,2.0,1.0
1079,,Turbine Assembly Line 1,Delay,27.0,0.0,ACTION,8518.436780661057,MooredSubInstallation,,,
1080,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,8522.436780661057,MooredSubInstallation,,,
1081,,Towing Group 1,Ballast to Towing Draft,6.0,42500.0,ACTION,8524.436780661057,MooredSubInstallation,,2.0,1.0
1082,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,8526.436780661057,MooredSubInstallation,,,
1083,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,8538.436780661057,MooredSubInstallation,,,
1084,,Towing Group 1,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,8540.685472772067,MooredSubInstallation,,2.0,1.0
1085,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8541.936780661057,MooredSubInstallation,,,
1086,,Towing Group 1,Position Substructure,2.0,14166.666666666668,ACTION,8542.685472772067,MooredSubInstallation,,2.0,1.0
1087,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8545.436780661057,MooredSubInstallation,,,
1088,,Towing Group 1,Ballast to Operational Draft,6.0,42500.0,ACTION,8548.685472772067,MooredSubInstallation,,2.0,1.0
1089,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8548.936780661057,MooredSubInstallation,,,
1090,,Towing Group 1,"Connect Mooring Lines, Pre-tension and pre-stretch",13.0,92083.33333333334,ACTION,8561.685472772067,MooredSubInstallation,,2.0,1.0
1091,,Turbine Assembly Line 1,Delay,23.0,0.0,ACTION,8571.936780661057,MooredSubInstallation,,,
1092,,Towing Group 1,Delay,11.0,77916.66666666667,ACTION,8572.685472772067,MooredSubInstallation,,2.0,1.0
1093,,Towing Group 1,"Connect Mooring Lines, Pre-tension and pre-stretch",7.0,49583.333333333336,ACTION,8579.685472772067,MooredSubInstallation,,2.0,1.0
1094,,Towing Group 1,Check Mooring Lines,6.0,42500.0,ACTION,8585.685472772067,MooredSubInstallation,,2.0,1.0
1095,,Towing Group 1,Transit,6.383414757897432,45215.85453510682,ACTION,8592.068887529964,MooredSubInstallation,,2.0,1.0
1096,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,8595.936780661057,MooredSubInstallation,,,
1097,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,8621.936780661057,MooredSubInstallation,,,
1098,,Turbine Assembly Line 1,Delay,64.0,0.0,ACTION,8659.936780661057,MooredSubInstallation,,,
1099,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,8731.936780661057,MooredSubInstallation,,,
1100,,Towing Group 2,Delay: No Completed Turbine Assemblies,500.8678931310915,3547814.2430118984,ACTION,8731.936780661057,MooredSubInstallation,,2.0,1.0
1101,,Towing Group 2,Ballast to Towing Draft,6.0,42500.0,ACTION,8737.936780661057,MooredSubInstallation,,2.0,1.0
1102,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,8739.936780661057,MooredSubInstallation,,,
1103,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,8751.936780661057,MooredSubInstallation,,,
1104,,Towing Group 2,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,8754.185472772067,MooredSubInstallation,,2.0,1.0
1105,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,8755.936780661057,MooredSubInstallation,,,
1106,,Towing Group 2,Position Substructure,2.0,14166.666666666668,ACTION,8756.185472772067,MooredSubInstallation,,2.0,1.0
1107,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,8759.936780661057,MooredSubInstallation,,,
1108,,Towing Group 2,Ballast to Operational Draft,6.0,42500.0,ACTION,8762.185472772067,MooredSubInstallation,,2.0,1.0
1109,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,8771.936780661057,MooredSubInstallation,,,
1110,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8775.436780661057,MooredSubInstallation,,,
1111,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8778.936780661057,MooredSubInstallation,,,
1112,,Towing Group 2,"Connect Mooring Lines, Pre-tension and pre-stretch",20.0,141666.6666666667,ACTION,8782.185472772067,MooredSubInstallation,,2.0,1.0
1113,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8782.436780661057,MooredSubInstallation,,,
1114,,Towing Group 2,Check Mooring Lines,6.0,42500.0,ACTION,8788.185472772067,MooredSubInstallation,,2.0,1.0
1115,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,8789.936780661057,MooredSubInstallation,,,
1116,,Towing Group 2,Transit,6.383414757897432,45215.85453510682,ACTION,8794.568887529964,MooredSubInstallation,,2.0,1.0
1117,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,8806.436780661057,MooredSubInstallation,,,
1118,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,8878.436780661057,MooredSubInstallation,,,
1119,,Towing Group 3,Delay: No Completed Turbine Assemblies,490.8678931310915,3476980.909678565,ACTION,8878.436780661057,MooredSubInstallation,,2.0,1.0
1120,,Towing Group 3,Ballast to Towing Draft,6.0,42500.0,ACTION,8884.436780661057,MooredSubInstallation,,2.0,1.0
1121,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,8886.436780661057,MooredSubInstallation,,,
1122,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,8898.436780661057,MooredSubInstallation,,,
1123,,Towing Group 3,Delay,27.0,191250.00000000003,ACTION,8911.436780661057,MooredSubInstallation,,2.0,1.0
1124,,Turbine Assembly Line 1,Delay,13.0,0.0,ACTION,8911.436780661057,MooredSubInstallation,,,
1125,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,8915.436780661057,MooredSubInstallation,,,
1126,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,8919.436780661057,MooredSubInstallation,,,
1127,,Towing Group 3,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,8927.685472772067,MooredSubInstallation,,2.0,1.0
1128,,Towing Group 3,Position Substructure,2.0,14166.666666666668,ACTION,8929.685472772067,MooredSubInstallation,,2.0,1.0
1129,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,8931.436780661057,MooredSubInstallation,,,
1130,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8934.936780661057,MooredSubInstallation,,,
1131,,Towing Group 3,Ballast to Operational Draft,6.0,42500.0,ACTION,8935.685472772067,MooredSubInstallation,,2.0,1.0
1132,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8938.436780661057,MooredSubInstallation,,,
1133,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8941.936780661057,MooredSubInstallation,,,
1134,,Towing Group 3,"Connect Mooring Lines, Pre-tension and pre-stretch",20.0,141666.6666666667,ACTION,8955.685472772067,MooredSubInstallation,,2.0,1.0
1135,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,8957.936780661057,MooredSubInstallation,,,
1136,,Towing Group 3,Check Mooring Lines,6.0,42500.0,ACTION,8961.685472772067,MooredSubInstallation,,2.0,1.0
1137,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,8965.936780661057,MooredSubInstallation,,,
1138,,Towing Group 3,Transit,6.383414757897432,45215.85453510682,ACTION,8968.068887529964,MooredSubInstallation,,2.0,1.0
1139,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,9037.936780661057,MooredSubInstallation,,,
1140,,Towing Group 1,Delay: No Completed Turbine Assemblies,445.8678931310915,3158230.909678565,ACTION,9037.936780661057,MooredSubInstallation,,2.0,1.0
1141,,Towing Group 1,Ballast to Towing Draft,6.0,42500.0,ACTION,9043.936780661057,MooredSubInstallation,,2.0,1.0
1142,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,9045.936780661057,MooredSubInstallation,,,
1143,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,9057.936780661057,MooredSubInstallation,,,
1144,,Towing Group 1,Delay,31.0,219583.33333333334,ACTION,9074.936780661057,MooredSubInstallation,,2.0,1.0
1145,,Turbine Assembly Line 1,Delay,17.0,0.0,ACTION,9074.936780661057,MooredSubInstallation,,,
1146,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,9078.936780661057,MooredSubInstallation,,,
1147,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,9082.936780661057,MooredSubInstallation,,,
1148,,Towing Group 1,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,9091.185472772067,MooredSubInstallation,,2.0,1.0
1149,,Towing Group 1,Position Substructure,2.0,14166.666666666668,ACTION,9093.185472772067,MooredSubInstallation,,2.0,1.0
1150,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,9094.936780661057,MooredSubInstallation,,,
1151,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,9098.436780661057,MooredSubInstallation,,,
1152,,Towing Group 1,Ballast to Operational Draft,6.0,42500.0,ACTION,9099.185472772067,MooredSubInstallation,,2.0,1.0
1153,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,9101.936780661057,MooredSubInstallation,,,
1154,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,9105.436780661057,MooredSubInstallation,,,
1155,,Towing Group 1,"Connect Mooring Lines, Pre-tension and pre-stretch",20.0,141666.6666666667,ACTION,9119.185472772067,MooredSubInstallation,,2.0,1.0
1156,,Towing Group 1,Check Mooring Lines,6.0,42500.0,ACTION,9125.185472772067,MooredSubInstallation,,2.0,1.0
1157,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,9125.936780661057,MooredSubInstallation,,,
1158,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,9129.436780661057,MooredSubInstallation,,,
1159,,Towing Group 1,Transit,6.383414757897432,45215.85453510682,ACTION,9131.568887529964,MooredSubInstallation,,2.0,1.0
1160,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,9201.436780661057,MooredSubInstallation,,,
1161,,Towing Group 2,Delay: No Completed Turbine Assemblies,406.8678931310915,2881980.909678565,ACTION,9201.436780661057,MooredSubInstallation,,2.0,1.0
1162,,Towing Group 2,Ballast to Towing Draft,6.0,42500.0,ACTION,9207.436780661057,MooredSubInstallation,,2.0,1.0
1163,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,9209.436780661057,MooredSubInstallation,,,
1164,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,9221.436780661057,MooredSubInstallation,,,
1165,,Towing Group 2,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,9223.685472772067,MooredSubInstallation,,2.0,1.0
1166,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,9225.436780661057,MooredSubInstallation,,,
1167,,Towing Group 2,Position Substructure,2.0,14166.666666666668,ACTION,9225.685472772067,MooredSubInstallation,,2.0,1.0
1168,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,9229.436780661057,MooredSubInstallation,,,
1169,,Towing Group 2,Ballast to Operational Draft,6.0,42500.0,ACTION,9231.685472772067,MooredSubInstallation,,2.0,1.0
1170,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,9241.436780661057,MooredSubInstallation,,,
1171,,Turbine Assembly Line 1,Delay,3.0,0.0,ACTION,9244.436780661057,MooredSubInstallation,,,
1172,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,9247.936780661057,MooredSubInstallation,,,
1173,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,9251.436780661057,MooredSubInstallation,,,
1174,,Towing Group 2,"Connect Mooring Lines, Pre-tension and pre-stretch",20.0,141666.6666666667,ACTION,9251.685472772067,MooredSubInstallation,,2.0,1.0
1175,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,9254.936780661057,MooredSubInstallation,,,
1176,,Towing Group 2,Check Mooring Lines,6.0,42500.0,ACTION,9257.685472772067,MooredSubInstallation,,2.0,1.0
1177,,Towing Group 2,Transit,6.383414757897432,45215.85453510682,ACTION,9264.068887529964,MooredSubInstallation,,2.0,1.0
1178,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,9278.936780661057,MooredSubInstallation,,,
1179,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,9293.936780661057,MooredSubInstallation,,,
1180,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,9350.936780661057,MooredSubInstallation,,,
1181,,Towing Group 3,Delay: No Completed Turbine Assemblies,382.8678931310915,2711980.909678565,ACTION,9350.936780661057,MooredSubInstallation,,2.0,1.0
1182,,Towing Group 3,Ballast to Towing Draft,6.0,42500.0,ACTION,9356.936780661057,MooredSubInstallation,,2.0,1.0
1183,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,9358.936780661057,MooredSubInstallation,,,
1184,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,9370.936780661057,MooredSubInstallation,,,
1185,,Towing Group 3,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,9373.185472772067,MooredSubInstallation,,2.0,1.0
1186,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,9374.936780661057,MooredSubInstallation,,,
1187,,Towing Group 3,Position Substructure,2.0,14166.666666666668,ACTION,9375.185472772067,MooredSubInstallation,,2.0,1.0
1188,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,9378.936780661057,MooredSubInstallation,,,
1189,,Towing Group 3,Ballast to Operational Draft,6.0,42500.0,ACTION,9381.185472772067,MooredSubInstallation,,2.0,1.0
1190,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,9390.936780661057,MooredSubInstallation,,,
1191,,Towing Group 3,"Connect Mooring Lines, Pre-tension and pre-stretch",20.0,141666.6666666667,ACTION,9401.185472772067,MooredSubInstallation,,2.0,1.0
1192,,Turbine Assembly Line 1,Delay,15.0,0.0,ACTION,9405.936780661057,MooredSubInstallation,,,
1193,,Towing Group 3,Check Mooring Lines,6.0,42500.0,ACTION,9407.185472772067,MooredSubInstallation,,2.0,1.0
1194,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,9409.436780661057,MooredSubInstallation,,,
1195,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,9412.936780661057,MooredSubInstallation,,,
1196,,Towing Group 3,Transit,6.383414757897432,45215.85453510682,ACTION,9413.568887529964,MooredSubInstallation,,2.0,1.0
1197,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,9416.436780661057,MooredSubInstallation,,,
1198,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,9440.436780661057,MooredSubInstallation,,,
1199,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,9461.936780661057,MooredSubInstallation,,,
1200,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,9512.436780661057,MooredSubInstallation,,,
1201,,Towing Group 1,Delay: No Completed Turbine Assemblies,380.8678931310915,2697814.2430118984,ACTION,9512.436780661057,MooredSubInstallation,,2.0,1.0
1202,,Towing Group 1,Ballast to Towing Draft,6.0,42500.0,ACTION,9518.436780661057,MooredSubInstallation,,2.0,1.0
1203,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,9520.436780661057,MooredSubInstallation,,,
1204,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,9532.436780661057,MooredSubInstallation,,,
1205,,Towing Group 1,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,9534.685472772067,MooredSubInstallation,,2.0,1.0
1206,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,9536.436780661057,MooredSubInstallation,,,
1207,,Towing Group 1,Position Substructure,2.0,14166.666666666668,ACTION,9536.685472772067,MooredSubInstallation,,2.0,1.0
1208,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,9540.436780661057,MooredSubInstallation,,,
1209,,Towing Group 1,Ballast to Operational Draft,6.0,42500.0,ACTION,9542.685472772067,MooredSubInstallation,,2.0,1.0
1210,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,9552.436780661057,MooredSubInstallation,,,
1211,,Towing Group 1,"Connect Mooring Lines, Pre-tension and pre-stretch",20.0,141666.6666666667,ACTION,9562.685472772067,MooredSubInstallation,,2.0,1.0
1212,,Turbine Assembly Line 1,Delay,11.0,0.0,ACTION,9563.436780661057,MooredSubInstallation,,,
1213,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,9566.936780661057,MooredSubInstallation,,,
1214,,Towing Group 1,Check Mooring Lines,6.0,42500.0,ACTION,9568.685472772067,MooredSubInstallation,,2.0,1.0
1215,,Turbine Assembly Line 1,Delay,6.0,0.0,ACTION,9572.936780661057,MooredSubInstallation,,,
1216,,Towing Group 1,Transit,6.383414757897432,45215.85453510682,ACTION,9575.068887529964,MooredSubInstallation,,2.0,1.0
1217,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,9576.436780661057,MooredSubInstallation,,,
1218,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,9579.936780661057,MooredSubInstallation,,,
1219,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,9603.936780661057,MooredSubInstallation,,,
1220,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,9629.936780661057,MooredSubInstallation,,,
1221,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,9675.936780661057,MooredSubInstallation,,,
1222,,Towing Group 2,Delay: No Completed Turbine Assemblies,411.8678931310915,2917397.5763452314,ACTION,9675.936780661057,MooredSubInstallation,,2.0,1.0
1223,,Towing Group 2,Ballast to Towing Draft,6.0,42500.0,ACTION,9681.936780661057,MooredSubInstallation,,2.0,1.0
1224,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,9683.936780661057,MooredSubInstallation,,,
1225,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,9695.936780661057,MooredSubInstallation,,,
1226,,Towing Group 2,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,9698.185472772067,MooredSubInstallation,,2.0,1.0
1227,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,9699.936780661057,MooredSubInstallation,,,
1228,,Towing Group 2,Position Substructure,2.0,14166.666666666668,ACTION,9700.185472772067,MooredSubInstallation,,2.0,1.0
1229,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,9703.936780661057,MooredSubInstallation,,,
1230,,Towing Group 2,Ballast to Operational Draft,6.0,42500.0,ACTION,9706.185472772067,MooredSubInstallation,,2.0,1.0
1231,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,9715.936780661057,MooredSubInstallation,,,
1232,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,9719.436780661057,MooredSubInstallation,,,
1233,,Towing Group 2,"Connect Mooring Lines, Pre-tension and pre-stretch",20.0,141666.6666666667,ACTION,9726.185472772067,MooredSubInstallation,,2.0,1.0
1234,,Turbine Assembly Line 1,Delay,12.0,0.0,ACTION,9731.436780661057,MooredSubInstallation,,,
1235,,Towing Group 2,Check Mooring Lines,6.0,42500.0,ACTION,9732.185472772067,MooredSubInstallation,,2.0,1.0
1236,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,9734.936780661057,MooredSubInstallation,,,
1237,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,9738.436780661057,MooredSubInstallation,,,
1238,,Towing Group 2,Transit,6.383414757897432,45215.85453510682,ACTION,9738.568887529964,MooredSubInstallation,,2.0,1.0
1239,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,9762.436780661057,MooredSubInstallation,,,
1240,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,9797.936780661057,MooredSubInstallation,,,
1241,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,9834.436780661057,MooredSubInstallation,,,
1242,,Towing Group 3,Delay: No Completed Turbine Assemblies,420.8678931310915,2981147.5763452314,ACTION,9834.436780661057,MooredSubInstallation,,2.0,1.0
1243,,Towing Group 3,Ballast to Towing Draft,6.0,42500.0,ACTION,9840.436780661057,MooredSubInstallation,,2.0,1.0
1244,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,9842.436780661057,MooredSubInstallation,,,
1245,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,9854.436780661057,MooredSubInstallation,,,
1246,,Towing Group 3,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,9856.685472772067,MooredSubInstallation,,2.0,1.0
1247,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,9858.436780661057,MooredSubInstallation,,,
