,index,name,Initialized,Started,Finished,FoundationFinished,TurbineStart,Date Initialized,Date Started,Date TurbineStart,Date FoundationFinished,Date Finished,substructure,depth,location,associated_port,capacity,us_wtiv,estimated_cod
20,20,Hypothetical Central Atlantic Draft WEA 3,140256,140256.0,156672.16159365154,156672.16159365154,140256.0,2039-01-01 00:00:00,2039-01-01 00:00:00,2039-01-01 00:00:00,2040-11-15 01:00:00,2040-11-15 01:00:00,semisub,800,NC,portsmouth_2,1428,False,2040-01-01 00:00:00
21,21,Hypothetical Gulf of Maine Draft WEA 1,140256,140256.0,156484.76642800524,156484.76642800524,140256.0,2039-01-01 00:00:00,2039-01-01 00:00:00,2039-01-01 00:00:00,2040-11-07 05:00:00,2040-11-07 05:00:00,semisub,800,ME,searsport_2,1424,False,2040-01-01 00:00:00
22,22,Hypothetical Central Atlantic WEA 4,96432,147449.0823133374,155346.6887361249,155346.6887361249,149028.6035978949,2034-01-01 00:00:00,2039-10-27 18:00:00,2040-01-01 13:00:00,2040-09-20 19:00:00,2040-09-20 19:00:00,monopile,40,NC,portsmouth_1,1607,False,2035-01-01 00:00:00
23,23,Hypothetical Central Atlantic Draft WEA 4,140256,140256.0,149040.37301890278,149040.37301890278,142012.87460378057,2039-01-01 00:00:00,2039-01-01 00:00:00,2039-03-15 05:00:00,2040-01-02 01:00:00,2040-01-02 01:00:00,monopile,40,MD,tradepoint_2,1273,True,2040-01-01 00:00:00
24,24,Hypothetical NE Fixed 1,131496,131496.0,148431.088167004,148431.088167004,131496.0,2038-01-01 00:00:00,2038-01-01 00:00:00,2038-01-01 00:00:00,2039-12-07 16:00:00,2039-12-07 16:00:00,gbf,40,MA,new_bedford,1500,False,2039-01-01 00:00:00
25,25,Hypothetical Central Atlantic Draft WEA 5,131496,131496.0,148056.27126939286,148056.27126939286,131496.0,2038-01-01 00:00:00,2038-01-01 00:00:00,2038-01-01 00:00:00,2039-11-22 01:00:00,2039-11-22 01:00:00,semisub,800,MD,tradepoint_2,1428,False,2039-01-01 00:00:00
26,26,Hypothetical Gulf of Maine Draft WEA 7,131496,131496.0,147811.38130872988,147811.38130872988,131496.0,2038-01-01 00:00:00,2038-01-01 00:00:00,2038-01-01 00:00:00,2039-11-11 20:00:00,2039-11-11 20:00:00,semisub,800,MA,searsport_1,1424,False,2039-01-01 00:00:00
27,27,Bluepoint Wind,96432,140120.99173552828,147449.0823133374,147449.0823133374,141586.6098510901,2034-01-01 00:00:00,2038-12-26 09:00:00,2039-02-25 11:00:00,2039-10-27 18:00:00,2039-10-27 18:00:00,monopile,40,NY,njwp_1,1158,False,2035-01-01 00:00:00
28,28,Hypothetical NE Floating 2,122736,122736.0,140917.56666091114,140917.56666091114,122736.0,2037-01-01 00:00:00,2037-01-01 00:00:00,2037-01-01 00:00:00,2039-01-28 14:00:00,2039-01-28 14:00:00,semisub,800,CT,salem,1500,False,2038-01-01 00:00:00
29,29,Skipjack 2,70128,137013.26824968023,140120.99173552828,140120.99173552828,137634.81294684985,2031-01-01 00:00:00,2038-08-18 22:00:00,2038-09-13 19:00:00,2038-12-26 09:00:00,2038-12-26 09:00:00,monopile,40,MD,tradepoint_2,846,False,2032-01-01 00:00:00
