,time,ahts_vessel:example_ahts_vessel,feeder:example_heavy_feeder_1kit,feeder:example_feeder,towing_vessel:example_towing_vessel,wtiv:example_heavy_lift_vessel,wtiv:example_wtiv,wtiv:example_wtiv_us,port:new_london,port:new_bedford,port:sbmt,port:njwp_1,port:tradepoint_1,port:portsmouth_1,port:salem,port:euro_fab,port:argentia,port:halifax
262,2045-11-12 01:37:49.088871,1,4,3,99,1,0,1,1,0,0,0,1,1,0,99,1,0
263,2045-11-12 01:37:49.088871,1,4,3,99,1,0,1,1,0,0,0,1,1,0,99,1,1
264,2045-12-13 06:19:09.407930,1,4,3,99,1,0,1,1,0,0,1,1,1,0,99,1,1
265,2046-02-10 01:37:49.088871,1,4,3,99,1,0,1,1,1,0,1,1,1,0,99,1,1
266,2046-09-25 07:21:18.359454,1,4,3,99,2,0,1,1,1,0,1,1,1,0,99,1,1
267,2046-09-25 07:21:18.359454,1,4,2,99,1,0,1,1,1,0,0,1,1,0,99,1,1
268,2046-09-25 07:21:18.359454,1,4,3,99,1,0,1,1,1,0,0,1,1,0,99,1,1
269,2046-09-25 07:21:18.359454,1,4,3,99,1,0,1,1,1,0,0,1,1,0,99,1,1
270,2046-09-25 07:21:18.359454,1,4,3,99,1,0,1,1,1,0,0,1,1,0,100,1,1
271,2046-12-24 07:21:18.359454,1,4,3,99,1,0,1,1,1,1,0,1,1,0,100,1,1
272,2048-05-18 06:55:01.396247,2,4,3,99,1,0,1,1,1,1,0,1,1,0,100,1,1
273,2048-05-18 06:55:01.396247,2,4,3,100,1,0,1,1,1,1,0,1,1,0,100,1,1
274,2048-05-22 13:23:02.666778,2,4,3,100,2,0,1,1,1,1,0,1,1,0,100,1,1
275,2048-05-22 13:23:02.666778,2,4,3,100,2,1,1,1,1,1,0,1,1,0,100,1,1
276,2048-05-22 13:23:02.666778,2,4,4,100,2,1,1,1,1,1,0,1,1,0,100,1,1
277,2048-05-22 13:23:02.666778,2,4,4,100,2,1,1,1,1,1,0,1,1,0,100,1,1
278,2048-08-16 06:55:01.396247,1,4,4,99,2,1,1,1,1,1,0,1,1,0,100,1,1
279,2048-08-20 13:23:02.666778,1,4,4,99,2,1,1,1,1,1,1,1,1,0,100,1,1
280,2053-03-06 05:38:33.871287,2,4,4,99,2,1,1,1,1,1,1,1,1,0,100,1,1
281,2053-03-06 05:38:33.871287,2,4,4,100,2,1,1,1,1,1,1,1,1,0,100,1,1
282,2053-06-04 05:38:33.871287,2,4,4,100,2,1,1,1,1,1,1,1,1,1,100,1,1
