,time,ahts_vessel:example_ahts_vessel,feeder:example_heavy_feeder_1kit,feeder:example_feeder,towing_vessel:example_towing_vessel,wtiv:example_heavy_lift_vessel,wtiv:example_wtiv,wtiv:example_wtiv_us,port:new_london,port:new_bedford,port:sbmt,port:njwp_1,port:tradepoint_1,port:portsmouth_1,port:salem,port:euro_fab,port:argentia,port:halifax
154,2032-03-31 20:44:49.552539,2,4,3,100,0,0,0,1,0,0,0,1,1,1,99,1,0
155,2032-03-31 20:44:49.552539,2,4,3,100,0,0,0,1,0,0,0,1,1,1,100,1,0
156,2032-06-29 20:44:49.552539,2,4,3,100,0,0,0,1,0,1,0,1,1,1,100,1,0
157,2032-12-08 12:01:19.317163,2,4,3,100,1,0,0,1,0,1,0,1,1,1,100,1,0
158,2032-12-08 12:01:19.317163,2,4,2,100,0,0,0,1,0,0,0,1,1,1,99,1,0
159,2032-12-08 12:01:19.317163,2,4,3,100,0,0,0,1,0,0,0,1,1,1,99,1,0
160,2032-12-08 12:01:19.317163,2,4,3,100,0,0,0,1,0,0,0,1,1,1,99,1,0
161,2032-12-08 12:01:19.317163,2,4,3,100,0,0,0,1,0,0,0,1,1,1,99,1,1
162,2033-01-01 00:00:00.000000,2,4,3,100,0,0,0,1,0,0,0,1,1,1,99,1,1
163,2033-01-01 00:00:00.000000,2,4,3,100,0,0,0,1,0,0,0,1,1,1,99,1,1
164,2033-01-01 00:00:00.000000,2,4,3,100,0,0,0,1,0,0,0,1,1,1,99,1,1
165,2033-03-08 12:01:19.317163,2,4,3,100,0,0,0,1,1,0,0,1,1,1,99,1,1
166,2033-05-06 02:12:17.162501,2,4,3,100,1,0,0,1,1,0,0,1,1,1,99,1,1
167,2033-05-06 02:12:17.162501,2,4,3,100,0,0,0,1,1,0,0,1,0,1,99,1,1
168,2033-05-06 02:12:17.162501,2,4,3,100,0,0,0,1,1,0,0,1,0,1,99,1,1
169,2033-08-04 02:12:17.162501,2,4,3,100,0,0,0,1,1,0,1,1,0,1,99,1,1
170,2033-09-02 02:40:10.617996,2,4,3,100,1,0,0,1,1,0,1,1,0,1,99,1,1
171,2033-09-02 02:40:10.617996,2,4,2,100,0,0,0,1,1,0,0,1,0,1,99,1,1
172,2033-09-02 02:40:10.617996,2,4,3,100,0,0,0,1,1,0,0,1,0,1,99,1,1
173,2033-09-02 02:40:10.617996,2,4,3,100,0,0,0,1,1,0,0,1,0,1,99,1,1
174,2033-09-02 02:40:10.617996,2,4,3,100,0,0,0,1,1,0,0,1,0,1,100,1,1
175,2033-12-01 02:40:10.617996,2,4,3,100,0,0,0,1,1,1,0,1,0,1,100,1,1
176,2033-12-25 23:21:00.606869,2,4,3,100,1,0,0,1,1,1,0,1,0,1,100,1,1
