,index,name,Initialized,Started,Finished,FoundationFinished,Date Initialized,Date Started,Date FoundationFinished,Date Finished,substructure,depth,location,associated_port,capacity,us_wtiv,estimated_cod
27,27,Hypothetical Central Atlantic WEA  2,105192,117413.51134871034,120292.89843163335,120119.83749076127,2035-01-01 00:00:00,2036-05-24 06:00:00,2036-09-14 00:00:00,2036-09-21 05:00:00,monopile,40,VA,portsmouth_1,927,False,2036-01-01 00:00:00
28,28,Hypothetical Central Atlantic WEA 5,113952,113952.0,119203.07485792311,119203.07485792311,2036-01-01 00:00:00,2036-01-01 00:00:00,2036-08-06 20:00:00,2036-08-06 20:00:00,monopile,40,MD,tradepoint_1,713,False,2037-01-01 00:00:00
29,29,Ocean Wind 2,105192,111434.36598840519,118363.11656993689,118363.11656993689,2035-01-01 00:00:00,2035-09-18 03:00:00,2036-07-02 20:00:00,2036-07-02 20:00:00,monopile,40,NJ,njwp_2,1148,False,2036-01-01 00:00:00
30,30,Hypothetical Central Atlantic WEA 4,96432,108833.59267354998,117413.51134871034,117413.51134871034,2034-01-01 00:00:00,2035-06-01 18:00:00,2036-05-24 06:00:00,2036-05-24 06:00:00,monopile,40,NC,portsmouth_1,1607,False,2035-01-01 00:00:00
31,31,Hypothetical Gulf of Maine Draft WEA 12,96432,96432.0,112806.88130872988,112806.88130872988,2034-01-01 00:00:00,2034-01-01 00:00:00,2035-11-14 07:00:00,2035-11-14 07:00:00,semisub,800,MA,searsport_1,1424,False,2035-01-01 00:00:00
32,32,Empire Wind 2,105192,105192.0,111919.54542232382,111919.54542232382,2035-01-01 00:00:00,2035-01-01 00:00:00,2035-10-08 08:00:00,2035-10-08 08:00:00,monopile,40,NY,sbmt,1260,False,2036-01-01 00:00:00
33,33,Garden State Offshore Energy I,105192,105192.0,111434.36598840519,111434.36598840519,2035-01-01 00:00:00,2035-01-01 00:00:00,2035-09-18 03:00:00,2035-09-18 03:00:00,monopile,40,NJ,njwp_1,1080,False,2036-01-01 00:00:00
34,34,TotalEnergies,96432,101192.34348327352,108833.59267354998,108833.59267354998,2034-01-01 00:00:00,2034-07-18 09:00:00,2035-06-01 18:00:00,2035-06-01 18:00:00,monopile,40,NC,portsmouth_2,889,False,2035-01-01 00:00:00
35,35,Hypothetical Central Atlantic Draft WEA 7,87672,87672.0,105894.66159365154,105894.66159365154,2033-01-01 00:00:00,2033-01-01 00:00:00,2035-01-30 07:00:00,2035-01-30 07:00:00,semisub,800,VA,portsmouth_1,1566,False,2034-01-01 00:00:00
36,36,Bluepoint Wind,96432,96432.0,103477.65898171077,103477.65898171077,2034-01-01 00:00:00,2034-01-01 00:00:00,2034-10-21 14:00:00,2034-10-21 14:00:00,monopile,40,NY,njwp_1,1158,False,2035-01-01 00:00:00
