,index,name,Initialized,Started,Finished,FoundationFinished,TurbineStart,Date Initialized,Date Started,Date TurbineStart,Date FoundationFinished,Date Finished,substructure,depth,location,associated_port,capacity,us_wtiv,estimated_cod
42,42,Beacon Wind 1,70128,101340.48489273676,109422.35929368636,109422.35929368636,102956.85977292668,2031-01-01 00:00:00,2034-07-24 13:00:00,2034-09-29 21:00:00,2035-06-26 07:00:00,2035-06-26 07:00:00,monopile,40,NY,arthur_kill,1230,False,2032-01-01 00:00:00
43,43,Hypothetical Central Atlantic WEA 1,96432,101192.34348327352,106350.68574022838,105189.75437478669,101991.82566157615,2034-01-01 00:00:00,2034-07-18 09:00:00,2034-08-20 16:00:00,2034-12-31 22:00:00,2035-02-18 07:00:00,monopile,40,MD,tradepoint_1,927,True,2035-01-01 00:00:00
44,44,Hypothetical Central Atlantic Draft WEA 7,87672,87672.0,105894.66159365154,105894.66159365154,87672.0,2033-01-01 00:00:00,2033-01-01 00:00:00,2033-01-01 00:00:00,2035-01-30 07:00:00,2035-01-30 07:00:00,semisub,800,VA,portsmouth_1,1566,False,2034-01-01 00:00:00
45,45,Atlantic Shores Offshore Wind South 2,70128,93237.58339649682,101340.48489273676,101340.48489273676,94858.1636957448,2031-01-01 00:00:00,2033-08-20 22:00:00,2033-10-27 11:00:00,2034-07-24 13:00:00,2034-07-24 13:00:00,monopile,40,NJ,njwp_2,1500,False,2032-01-01 00:00:00
46,46,Bay State Wind b,78888,88586.60211085493,101269.20422170986,101269.20422170986,88586.60211085493,2032-01-01 00:00:00,2033-02-08 03:00:00,2033-02-08 03:00:00,2034-07-21 14:00:00,2034-07-21 14:00:00,gbf,40,MA,new_london,1120,False,2033-01-01 00:00:00
47,47,Kitty Hawk South,87672,87672.0,101192.34348327352,101192.34348327352,90376.06869665471,2033-01-01 00:00:00,2033-01-01 00:00:00,2033-04-23 17:00:00,2034-07-18 09:00:00,2034-07-18 09:00:00,monopile,40,NC,portsmouth_2,2465,True,2034-01-01 00:00:00
48,48,Community Offshore Wind 1,61368,86330.88616505962,93237.58339649682,93237.58339649682,87712.22561134706,2030-01-01 00:00:00,2032-11-06 03:00:00,2033-01-02 17:00:00,2033-08-20 22:00:00,2033-08-20 22:00:00,monopile,40,NY,sbmt,1314,False,2031-01-01 00:00:00
49,49,Bay State Wind a (Revolution Wind 2),78888,78888.0,88586.60211085493,88586.60211085493,78888.0,2032-01-01 00:00:00,2032-01-01 00:00:00,2032-01-01 00:00:00,2033-02-08 03:00:00,2033-02-08 03:00:00,gbf,40,RI,new_london,880,False,2033-01-01 00:00:00
50,50,Attentive Energy Two,61368,79933.87854460636,86330.88616505962,86330.88616505962,81213.28006869701,2030-01-01 00:00:00,2032-02-13 14:00:00,2032-04-06 22:00:00,2032-11-06 03:00:00,2032-11-06 03:00:00,monopile,40,NJ,njwp_1,1342,False,2031-01-01 00:00:00
51,51,Excelsior Wind,78888,78888.0,85544.20231983285,85544.20231983285,80219.24046396658,2032-01-01 00:00:00,2032-01-01 00:00:00,2032-02-25 12:00:00,2032-10-04 09:00:00,2032-10-04 09:00:00,monopile,40,NY,sbmt,1314,True,2033-01-01 00:00:00
52,52,"New England Wind 2 (Commonwealth Wind, Vineyard Wind South)",61368,70736.93365932701,84424.36731865403,84424.36731865403,70736.93365932701,2030-01-01 00:00:00,2031-01-26 09:00:00,2031-01-26 09:00:00,2032-08-18 17:00:00,2032-08-18 17:00:00,gbf,40,MA,salem,1232,False,2031-01-01 00:00:00
53,53,SouthCoast Residual,52608,72686.39748870063,79933.87854460636,79917.44603171974,74135.89369988178,2029-01-01 00:00:00,2031-04-17 15:00:00,2031-06-17 00:00:00,2032-02-12 22:00:00,2032-02-13 14:00:00,jacket,40,MA,new_bedford,800,False,2030-01-01 00:00:00
54,54,Atlantic Shores Offshore Wind North,70128,70128.0,76194.81630478201,76194.81630478201,71341.36326095641,2031-01-01 00:00:00,2031-01-01 00:00:00,2031-02-20 14:00:00,2031-09-10 19:00:00,2031-09-10 19:00:00,monopile,40,NJ,njwp_1,1182,True,2032-01-01 00:00:00
55,55,SouthCoast 1 Phase 2 (Mayflower Wind 2),52608,68454.22768327224,72686.39748870063,72669.96497581401,69300.66164435793,2029-01-01 00:00:00,2030-10-23 07:00:00,2030-11-27 13:00:00,2031-04-16 22:00:00,2031-04-17 15:00:00,jacket,40,MA,new_bedford,400,False,2030-01-01 00:00:00
56,56,"New England Wind 1 (Park City Wind, Vineyard Wind South)",61368,61368.0,70736.93365932701,70736.93365932701,61368.0,2030-01-01 00:00:00,2030-01-01 00:00:00,2030-01-01 00:00:00,2031-01-26 09:00:00,2031-01-26 09:00:00,gbf,40,CT,salem,800,False,2029-01-01 00:00:00
57,57,Attentive Energy One,61368,61368.0,68505.97686467369,68505.97686467369,62795.59537293474,2030-01-01 00:00:00,2030-01-01 00:00:00,2030-03-01 12:00:00,2030-10-25 10:00:00,2030-10-25 10:00:00,monopile,40,NY,arthur_kill,1404,True,2031-01-01 00:00:00
58,58,SouthCoast 1 Phase 1 (Mayflower Wind 1),52608,61272.091002127854,68454.22768327224,68437.79517038562,62708.518338356735,2029-01-01 00:00:00,2029-12-28 01:00:00,2030-02-25 21:00:00,2030-10-22 14:00:00,2030-10-23 07:00:00,jacket,40,MA,new_bedford,804,False,2030-01-01 00:00:00
59,59,MarWin Residual,52608,58377.30641040375,61272.091002127854,61082.02230382868,58918.24958908874,2029-01-01 00:00:00,2029-08-29 10:00:00,2029-09-20 23:00:00,2029-12-20 03:00:00,2029-12-28 01:00:00,monopile,40,MD,tradepoint_1,600,False,2030-01-01 00:00:00
60,60,Kitty Hawk North,52608,52608.0,58377.30641040375,58377.30641040375,53761.86128208075,2029-01-01 00:00:00,2029-01-01 00:00:00,2029-02-18 02:00:00,2029-08-29 10:00:00,2029-08-29 10:00:00,monopile,40,VA,portsmouth_2,1035,False,2030-01-01 00:00:00
